tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
14750,43.722077 10.405683,2014-05-29 09:51:59,340,Thursday ,"A mangiare fuori (ristorante, fast food, pizzeria)",Piedi,562.2461421595126,496
14754,43.720579 10.399959,2014-05-29 10:22:25,516,Thursday ,"Shopping (abbigliamento, calzature, mobili...)",Piedi,772.0635930702401,496
15284,43.714744 10.401211,2014-05-29 10:43:41,1210,Thursday ,Verso casa,Piedi,1886.6272426920511,496
15604,43.721525 10.404616,2014-05-31 10:03:52,545,Saturday ,"A mangiare fuori (ristorante, fast food, pizzeria)",Piedi,757.0648593416936,496
15622,43.72229 10.398463,2014-05-31 10:17:54,383,Saturday ,Verso casa,Piedi,637.1001080631188,496
15626,43.720724 10.404119,2014-05-31 13:21:55,380,Saturday ,"Servizi (dottore, banca, parrucchiere,...)",Piedi,734.6017054490017,496
16244,43.7218 10.405926,2014-06-02 08:57:05,495,Monday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,810.0008807026586,496
16248,43.719735 10.397455,2014-06-02 11:05:46,779,Monday   ,"A mangiare fuori (ristorante, fast food, pizzeria)",Piedi,1128.2539278393758,496
16250,43.713948 10.400575,2014-06-02 12:31:54,247,Monday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,373.73381419326415,496
16448,43.709864 10.398954,2014-06-02 13:10:08,1151,Monday   ,Verso casa,Piedi,1477.914130066193,496
16452,43.721946 10.406067,2014-06-02 18:32:58,847,Monday   ,"Svago (sport, escursioni, musei,...)",Piedi,1047.154772870047,496
16546,43.72267 10.394537,2014-06-02 18:53:39,589,Monday   ,Al lavoro,Piedi,1010.9583999506674,496
16550,43.72235 10.406105,2014-06-03 10:11:10,1272,Tuesday  ,"A mangiare fuori (ristorante, fast food, pizzeria)",Piedi,2020.205953985512,496
16552,43.719594 10.424142,2014-06-03 11:24:26,245,Tuesday  ,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,1232.589758186916,496
17248,43.724967 10.417073,2014-06-03 12:08:44,319,Tuesday  ,Verso casa,Automobile,2451.8098596808145,496
25636,43.721782 10.40404,2014-06-09 09:48:05,449,Monday   ,Unknown,Unknown,571.5012451765492,496
25624,43.711991 10.409702,2014-06-09 10:30:01,487,Monday   ,Unknown,Unknown,1677.2816501514678,496
25626,43.722159 10.398285,2014-06-09 10:44:09,276,Monday   ,Unknown,Unknown,1185.4124573178287,496
25628,43.722476 10.406471,2014-06-09 13:20:31,401,Monday   ,Unknown,Unknown,580.4336267100647,496
25620,43.716038 10.402189,2014-06-09 13:31:32,483,Monday   ,Unknown,Unknown,790.7711670815235,496
25622,43.715104 10.401654,2014-06-09 13:52:12,601,Monday   ,Unknown,Unknown,975.9780792047036,496
25610,43.722344 10.405594,2014-06-12 06:44:00,721,Thursday ,Unknown,Unknown,929.3662309045322,496
25630,43.71765 10.398285,2014-06-12 07:11:23,923,Thursday ,Unknown,Unknown,1466.1969316793704,496
25642,43.722018 10.406068,2014-06-12 10:10:36,639,Thursday ,Unknown,Unknown,4608.294289483078,496
25648,43.71945 10.427091,2014-06-12 11:35:28,326,Thursday ,Unknown,Unknown,2348.055220417881,496
