tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
11484,43.7209027 10.4011849,2014-05-22 11:34:30,1047,Thursday ,"Spostamento errato (Errore GPS, mai stato li')",Bici,7471.238682245199,167
11486,43.7169927 10.4019137,2014-05-22 12:16:10,368,Thursday ,Al lavoro,Bici,1414.0801964035954,167
11488,43.7144748 10.3989363,2014-05-22 16:23:14,192,Thursday ,Verso casa,Bici,1026.0505842854109,167
11530,43.7084627 10.4053553,2014-05-22 17:25:55,2021,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,52287.36130523943,167
11604,43.8087884 10.5441618,2014-05-22 20:51:25,487,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,2557.8857283327707,167
11606,43.8098677 10.5390773,2014-05-22 21:07:33,710,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,8057.4218001824,167
11664,43.8520108 10.5698949,2014-05-23 06:03:48,1996,Friday   ,Verso casa,Automobile,47450.266260361626,167
11666,43.7090388 10.398663,2014-05-23 07:00:02,789,Friday   ,Al lavoro,Bici,4224.724916327976,167
11680,43.7157655 10.4015055,2014-05-23 11:21:30,369,Friday   ,Verso casa,Bici,1481.1489576472625,167
11796,43.7087419 10.4019076,2014-05-23 17:30:53,423,Friday   ,"Svago (sport, escursioni, musei,...)",Bici,782.8090942504798,167
11798,43.709589 10.3965699,2014-05-23 17:59:03,363,Friday   ,"Svago (sport, escursioni, musei,...)",Bici,1233.0200460865958,167
11800,43.7094724 10.3966982,2014-05-23 18:11:08,1091,Friday   ,"Svago (sport, escursioni, musei,...)",Bici,5536.250909785746,167
12032,43.7083341 10.4012923,2014-05-24 16:09:19,861,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,5138.473552263306,167
12034,43.6918973 10.4396069,2014-05-24 17:00:02,549,Saturday ,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,7432.258137350129,167
12036,43.7061632 10.3974701,2014-05-24 17:17:14,424,Saturday ,Verso casa,Automobile,2771.6008037191714,167
12038,43.690297 10.3844789,2014-05-24 17:33:21,363,Saturday ,"Spostamento errato (Errore GPS, mai stato li')",Automobile,2991.01530540208,167
12040,43.7079875 10.4000094,2014-05-24 18:26:09,1027,Saturday ,"Spostamento incompleto (batteria scarica, crash app, errore di connessione GPS)",Automobile,6988.890006132336,167
12042,43.7638559 10.4005283,2014-05-24 18:48:20,792,Saturday ,"Spostamento errato (Errore GPS, mai stato li')",Automobile,9604.441688594445,167
12044,43.7728314 10.3925039,2014-05-24 19:17:37,303,Saturday ,"A mangiare fuori (ristorante, fast food, pizzeria)",Automobile,3659.2425608750286,167
12046,43.7733388 10.3924283,2014-05-24 21:07:18,1465,Saturday ,Verso casa,Automobile,19353.187632501296,167
14006,43.7083469 10.4009222,2014-05-27 06:45:40,952,Tuesday  ,Al lavoro,Bici,9205.07057779382,167
14008,43.7182233 10.4047059,2014-05-27 11:40:07,2857,Tuesday  ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,23581.97046556337,167
14010,43.7182769 10.4046291,2014-05-27 16:30:10,659,Tuesday  ,Verso casa,Bici,2227.029125662185,167
14012,43.7084398 10.4004779,2014-05-28 07:03:32,996,Wednesday,Al lavoro,Bici,4860.959906046947,167
14680,43.7158936 10.401544,2014-05-28 16:01:06,486,Wednesday,Verso casa,Bici,2705.9696912784207,167
14682,43.7018465 10.400165,2014-05-28 18:20:41,102,Wednesday,"Spostamento errato (Errore GPS, mai stato li')",Piedi,2335.7136042054235,167
14684,43.7018465 10.400165,2014-05-28 20:41:42,235,Wednesday,"Spostamento errato (Errore GPS, mai stato li')",Piedi,3387.079293211137,167
16436,43.7061089 10.398091,2014-06-03 06:00:47,45,Tuesday  ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,1347.389933201022,167
16438,43.7087748 10.4018409,2014-06-03 06:53:33,416,Tuesday  ,Al lavoro,Bici,1316.6162696783406,167
20360,43.7224087 10.4021161,2014-06-03 11:39:55,1417,Tuesday  ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,10093.53171396498,167
20362,43.7212097 10.4001508,2014-06-03 12:11:01,502,Tuesday  ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,3162.760483491352,167
20364,43.7189371 10.4080576,2014-06-03 13:01:13,733,Tuesday  ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,4544.620813155756,167
20366,43.719738 10.4013012,2014-06-03 16:11:45,781,Tuesday  ,Verso casa,Bici,4176.1846814522105,167
20368,43.7048451 10.4014948,2014-06-03 17:30:13,2613,Tuesday  ,Prendere o lasciare qualcuno,Automobile,81906.5342732825,167
20370,43.821531 10.687854,2014-06-03 18:19:05,1384,Tuesday  ,Prendere o lasciare qualcuno,Automobile,36093.60943571175,167
20372,43.8101819 10.6777858,2014-06-03 19:33:12,897,Tuesday  ,Prendere o lasciare qualcuno,Automobile,14715.009610411173,167
20374,43.8412735 10.6912,2014-06-03 20:06:18,590,Tuesday  ,Prendere o lasciare qualcuno,Automobile,11027.611500531377,167
20376,43.821531 10.687854,2014-06-03 20:35:15,277,Tuesday  ,Prendere o lasciare qualcuno,Automobile,4497.5077370693225,167
20378,43.8130303 10.6778844,2014-06-03 20:53:43,683,Tuesday  ,Prendere o lasciare qualcuno,Automobile,13713.696904251368,167
20380,43.8101265 10.6786173,2014-06-04 05:57:02,2744,Wednesday,Prendere o lasciare qualcuno,Automobile,70062.54938096645,167
20382,43.7063367 10.3968021,2014-06-04 07:06:48,945,Wednesday,Verso casa,Automobile,9405.377827631852,167
20384,43.7182728 10.4041394,2014-06-04 11:27:48,2276,Wednesday,"Spostamento errato (Errore GPS, mai stato li')",Piedi,24914.51637124383,167
20386,43.7180188 10.4043204,2014-06-04 16:09:53,769,Wednesday,Verso casa,Bici,3675.8733843291743,167
20388,43.7077319 10.3999861,2014-06-05 07:13:32,704,Thursday ,Al lavoro,Bici,4328.283050219703,167
20390,43.7181971 10.4044353,2014-06-05 11:34:34,1967,Thursday ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,9057.082174242938,167
20392,43.7189423 10.4080427,2014-06-05 12:13:26,398,Thursday ,"Spostamento incompleto (batteria scarica, crash app, errore di connessione GPS)",Bici,2450.231697856319,167
20394,43.7131337 10.4028442,2014-06-05 16:06:07,661,Thursday ,Verso casa,Bici,3674.246026800087,167
20396,43.7020426 10.3999933,2014-06-05 16:55:56,149,Thursday ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,1360.208172565582,167
20398,43.7011411 10.3944105,2014-06-05 19:01:25,54,Thursday ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,1293.3379522810196,167
20932,43.7082175 10.4008992,2014-06-06 07:01:02,1163,Friday   ,Al lavoro,Bici,5580.914078823041,167
20934,43.7223065 10.4067753,2014-06-06 11:44:36,693,Friday   ,"A mangiare fuori (ristorante, fast food, pizzeria)",Bici,4578.454209422076,167
20936,43.7198856 10.4029364,2014-06-06 12:03:46,98,Friday   ,"Spostamento incompleto (batteria scarica, crash app, errore di connessione GPS)",Bici,1236.3847493918274,167
20938,43.7223065 10.4067753,2014-06-06 12:11:10,388,Friday   ,"Spostamento errato (Errore GPS, mai stato li')",Bici,4968.206809531775,167
20940,43.7189453 10.4080453,2014-06-06 12:29:34,493,Friday   ,"Spostamento errato (Errore GPS, mai stato li')",Bici,6716.247936282671,167
20942,43.7201955 10.4038017,2014-06-06 12:42:51,671,Friday   ,"Spostamento errato (Errore GPS, mai stato li')",Bici,7165.800380805753,167
20944,43.7189453 10.4080453,2014-06-06 13:15:05,988,Friday   ,Verso casa,Bici,6318.594591578726,167
20946,43.7020426 10.3999933,2014-06-06 15:56:27,184,Friday   ,"Spostamento errato (Errore GPS, mai stato li')",Bici,1359.7730359093216,167
20948,43.7082175 10.4008992,2014-06-06 17:19:39,217,Friday   ,"Svago (sport, escursioni, musei,...)",Bici,1932.071687661441,167
20950,43.7067673 10.3968811,2014-06-06 18:46:20,96,Friday   ,Verso casa,Bici,1597.381455438221,167
21260,43.7082142 10.4008933,2014-06-07 09:14:53,448,Saturday ,"Servizi (dottore, banca, parrucchiere,...)",Automobile,7919.6274703069885,167
21262,43.6932211 10.4326428,2014-06-07 09:37:46,729,Saturday ,Prendere o lasciare qualcuno,Automobile,5142.397727185902,167
21264,43.7104115 10.3988871,2014-06-07 09:59:09,4946,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,101436.4763149107,167
21266,43.7103379 10.3856688,2014-06-07 11:26:45,228,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,712.2469021420713,167
21268,43.7060516 10.3835991,2014-06-07 11:50:59,290,Saturday ,Verso casa,Automobile,4220.336799659353,167
21270,43.7083455 10.4013411,2014-06-07 16:23:06,942,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,26608.93650909741,167
21272,43.8496331 10.5092494,2014-06-07 16:49:55,2826,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,66191.53340746147,167
21274,44.0489309 10.5148097,2014-06-07 17:46:39,83,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,1050.9345536600522,167
21276,44.0489309 10.5148097,2014-06-07 18:04:16,386,Saturday ,"Spostamento errato (Errore GPS, mai stato li')",Automobile,4334.9972885579455,167
21278,44.0489309 10.5148097,2014-06-07 18:20:00,1846,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,15072.476628686783,167
21280,44.0489309 10.5148097,2014-06-07 18:57:51,441,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,3853.429940063388,167
21282,44.0489309 10.5148097,2014-06-07 19:11:41,342,Saturday ,"A mangiare fuori (ristorante, fast food, pizzeria)",Automobile,4243.963041245681,167
21284,44.0485105 10.5191419,2014-06-07 20:11:40,570,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,4094.216046793065,167
21502,44.0668164 10.527337,2014-06-08 06:40:57,2727,Sunday   ,"Spostamento incompleto (batteria scarica, crash app, errore di connessione GPS)",Automobile,49224.57363614355,167
21504,43.8343562 10.4839251,2014-06-08 07:40:12,1762,Sunday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,29757.431301662986,167
21506,43.6965127 10.4133827,2014-06-08 08:38:30,69,Sunday   ,"Spostamento errato (Errore GPS, mai stato li')",Automobile,737.6643455458689,167
21508,43.6967314 10.4160549,2014-06-08 08:51:25,328,Sunday   ,Verso casa,Automobile,6248.631964275105,167
