tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
12082,43.572239 10.31823,2014-05-23 15:09:12,1825,Friday   ,Verso casa,Automobile,26642.57814555655,180
12084,43.677851 10.547263,2014-05-23 15:58:58,1431,Friday   ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Automobile,30291.00164463494,180
12086,43.713599 10.783617,2014-05-23 16:27:26,8474,Friday   ,Al lavoro,Automobile,260206.82550653457,180
12098,43.677371 10.547723,2014-05-25 07:50:42,1767,Sunday   ,"Svago (sport, escursioni, musei,...)",Automobile,28927.84524051644,180
12092,43.648857 10.286091,2014-05-25 12:52:33,1735,Sunday   ,Verso casa,Automobile,29550.231191775893,180
12094,43.677393 10.547759,2014-05-25 17:44:59,1001,Sunday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,15618.5607850171,180
12888,43.596724 10.473791,2014-05-25 18:54:44,1158,Sunday   ,Verso casa,Automobile,14617.730774835423,180
12892,43.677849 10.546668,2014-05-26 06:03:49,1338,Monday   ,Al lavoro,Automobile,26276.05748655355,180
12896,43.68635 10.481576,2014-05-26 17:07:29,622,Monday   ,"Shopping (abbigliamento, calzature, mobili...)",Automobile,7211.696692742376,180
12898,43.688617 10.543817,2014-05-26 17:30:52,528,Monday   ,Verso casa,Automobile,2206.582859046372,180
13872,43.677696 10.547627,2014-05-27 06:03:33,1540,Tuesday  ,Al lavoro,Automobile,26500.003095817174,180
13874,43.571737 10.318489,2014-05-27 15:16:57,2346,Tuesday  ,Verso casa,Automobile,27864.99175688131,180
13876,43.676457 10.548839,2014-05-27 15:56:32,541,Tuesday  ,"Svago (sport, escursioni, musei,...)",Piedi,337.0041761107971,180
14884,43.67728 10.547784,2014-05-29 06:15:02,1376,Thursday ,Al lavoro,Automobile,26202.51492242724,180
14886,43.571334 10.318402,2014-05-29 15:19:37,1500,Thursday ,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,27195.72455736109,180
15810,43.674868 10.558512,2014-05-29 16:05:53,223,Thursday ,Verso casa,Automobile,1162.7097612950597,180
16078,43.6774 10.547722,2014-06-01 10:02:05,1001,Sunday   ,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,13259.201664885735,180
16080,43.614007 10.464511,2014-06-01 10:22:08,317,Sunday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,2265.5161129376925,180
16084,43.596757 10.473742,2014-06-01 11:31:03,1038,Sunday   ,Verso casa,Automobile,14434.558179930144,180
16086,43.677388 10.547713,2014-06-01 15:55:52,330,Sunday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,1950.8567655814727,180
16902,43.680797 10.526525,2014-06-01 16:51:11,480,Sunday   ,Verso casa,Automobile,2433.1133536786706,180
16908,43.677289 10.547758,2014-06-03 06:04:18,1529,Tuesday  ,Al lavoro,Automobile,26189.165362239608,180
16910,43.572092 10.318345,2014-06-03 14:55:15,1518,Tuesday  ,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,25458.19485612788,180
16906,43.672416 10.544153,2014-06-03 15:36:37,510,Tuesday  ,Verso casa,Automobile,1739.1185979864488,180
17548,43.677419 10.5471,2014-06-04 06:03:01,1423,Wednesday,Al lavoro,Automobile,26132.72367145882,180
17550,43.571706 10.318142,2014-06-04 15:46:23,546,Wednesday,"Studio formazione (scuola, università, corsi, seminari,...)",Automobile,2019.483787843786,180
17546,43.572083 10.333628,2014-06-04 18:06:32,1719,Wednesday,Verso casa,Automobile,27427.67120285944,180
20434,43.678286 10.546291,2014-06-05 06:12:46,888,Thursday ,"Servizi (dottore, banca, parrucchiere,...)",Automobile,9644.023573295206,180
20436,43.606492 10.539797,2014-06-05 06:32:45,1283,Thursday ,Al lavoro,Automobile,23233.38605201916,180
20430,43.571478 10.318419,2014-06-05 15:34:57,1385,Thursday ,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,27200.22888208972,180
21584,43.675042 10.558616,2014-06-05 16:04:30,250,Thursday ,Verso casa,Automobile,1188.9347233621422,180
21594,43.677132 10.547883,2014-06-06 07:40:32,1509,Friday   ,Al lavoro,Automobile,26211.71631961939,180
21596,43.572435 10.31847,2014-06-06 15:23:24,1662,Friday   ,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,27096.85009093556,180
21598,43.675228 10.558064,2014-06-06 16:11:39,351,Friday   ,Verso casa,Automobile,1265.7802338809604,180
21600,43.677054 10.547677,2014-06-07 06:49:41,2033,Saturday ,"Svago (sport, escursioni, musei,...)",Automobile,29025.25820750157,180
21586,43.684976 10.502886,2014-06-07 17:28:51,890,Saturday ,"Servizi (dottore, banca, parrucchiere,...)",Automobile,3697.516787376463,180
21588,43.689688 10.469499,2014-06-07 17:53:02,1184,Saturday ,"A mangiare fuori (ristorante, fast food, pizzeria)",Automobile,7566.584586270819,180
21590,43.712654 10.402427,2014-06-07 21:08:47,701,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,589.735058953891,180
21602,43.710889 10.405223,2014-06-07 21:23:18,2013,Saturday ,Verso casa,Automobile,13378.738397185996,180
22608,43.622954 10.459051,2014-06-09 06:11:13,843,Monday   ,Al lavoro,Automobile,14000.188169891737,180
22610,43.574635 10.320266,2014-06-09 15:36:14,1461,Monday   ,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,25118.304225063857,180
