tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
20986,43.721461932263864 10.414690615509159,2014-06-07 07:07:16,495,Saturday ,Verso casa,Automobile,2889.528375326513,708
20988,43.58612970372943 11.507489446270668,2014-06-07 09:23:12,603,Saturday ,Verso casa,Treno,7642.330836091784,708
20990,43.46179458902468 11.87411056150591,2014-06-07 09:50:54,3833,Saturday ,Verso casa,Autobus/mezzi urbani,42580.22437106331,708
21830,43.49002279823128 10.502907224884147,2014-06-09 06:00:21,2572,Monday   ,Verso casa,Automobile,33136.98106730798,708
22134,43.722282922088326 10.415989870561866,2014-06-09 08:54:31,251,Monday   ,Al lavoro,Bici,736.6963857819443,708
22136,43.71957676121402 10.423366547294073,2014-06-09 17:17:41,319,Monday   ,Verso casa,Bici,847.8987577460662,708
22138,43.721298436920875 10.41587134617053,2014-06-09 17:39:35,124,Monday   ,Al lavoro,Automobile,456.7334588851181,708
22140,43.72496255251288 10.417762447683781,2014-06-09 18:38:51,266,Monday   ,Verso casa,Automobile,1524.2951711085916,708
27628,43.721799072767325 10.41427070622028,2014-06-14 16:39:36,225,Saturday ,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,585.8719159473778,708
27630,43.7201898099033 10.411851131612712,2014-06-14 17:21:43,919,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,12069.181177774724,708
27632,43.6749231090742 10.475102523345807,2014-06-14 19:05:47,456,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,8458.681073625117,708
41624,43.72158893898064 10.414045305866942,2014-09-05 08:36:22,403,Friday   ,Al lavoro,Bici,1189.275125530902,708
41626,43.71262960833891 10.420323099137907,2014-09-05 17:47:29,202,Friday   ,"Spostamento errato (Errore GPS, mai stato li')",Bici,276.8637983228306,708
41628,43.71341004316447 10.42071786922649,2014-09-05 17:57:13,337,Friday   ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,283.1235105961958,708
41630,43.71502785774432 10.421140374188836,2014-09-05 18:05:56,316,Friday   ,Verso casa,Bici,1128.1120332851997,708
41632,43.72090628874523 10.415217954338326,2014-09-06 09:59:27,2310,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,32103.72596640225,708
41604,43.45640778075977 10.369851980951076,2014-09-06 16:57:02,2779,Saturday ,Verso casa,Automobile,37557.241869153135,708
41606,43.667966967614625 10.524990874869564,2014-09-06 19:15:27,965,Saturday ,"Shopping (abbigliamento, calzature, mobili...)",Automobile,15751.59993235576,708
41608,43.666206624938624 10.63968594869161,2014-09-06 19:33:46,560,Saturday ,"Shopping (abbigliamento, calzature, mobili...)",Automobile,1254.7642429326122,708
41610,43.66725759030414 10.648598807996898,2014-09-06 19:47:14,685,Saturday ,"Shopping (abbigliamento, calzature, mobili...)",Automobile,522.4827596687396,708
41612,43.66375767577699 10.64539646651349,2014-09-06 20:06:57,447,Saturday ,"Shopping (abbigliamento, calzature, mobili...)",Automobile,307.3394833848064,708
41634,43.66789768345478 10.650395273371693,2014-09-06 23:10:19,1725,Saturday ,Verso casa,Automobile,23475.615421694187,708
42666,43.59980114255124 10.474129432235054,2014-09-12 07:29:24,1187,Friday   ,Verso casa,Automobile,15848.00478433603,708
42668,43.7185641211611 10.426040201706618,2014-09-12 16:56:49,693,Friday   ,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,1460.396098948563,708
42670,43.714968209609026 10.420431165142698,2014-09-12 17:54:04,434,Friday   ,Verso casa,Automobile,1216.0927212475735,708
