tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
11056,43.71818547141153 10.40535461158529,2014-05-21 06:49:23,1856,Wednesday,Al lavoro,Automobile,9754.57884529264,176
11058,43.68007258050486 10.42783160694915,2014-05-21 10:58:05,281,Wednesday,"Servizi (dottore, banca, parrucchiere,...)",Automobile,2662.334933409636,176
11060,43.69953468911694 10.41301022284703,2014-05-21 11:07:54,949,Wednesday,Verso casa,Automobile,3907.308203612534,176
11162,43.70559405073868 10.40809784085528,2014-05-21 12:55:49,500,Wednesday,Al lavoro,Bici,1215.2453164133128,176
11418,43.71649312194582 10.40555275730065,2014-05-22 06:36:27,287,Thursday ,Prendere o lasciare qualcuno,Piedi,249.5450217885929,176
11420,43.71208725966859 10.40873168037311,2014-05-22 06:44:58,90,Thursday ,"Spostamento incompleto (batteria scarica, crash app, errore di connessione GPS)",Automobile,360.0875465108935,176
11446,43.70430478830235 10.41134465486781,2014-05-22 13:56:23,315,Thursday ,Prendere o lasciare qualcuno,Automobile,1764.304718412794,176
11448,43.71277512055235 10.40148510598615,2014-05-22 14:07:03,400,Thursday ,Verso casa,Automobile,1484.6444238756342,176
11450,43.71635591149676 10.40560740978495,2014-05-22 14:24:36,345,Thursday ,"Servizi (dottore, banca, parrucchiere,...)",Automobile,1294.7650192980457,176
11454,43.72023933105517 10.41138497182206,2014-05-22 14:40:01,206,Thursday ,Verso casa,Automobile,763.5670298782429,176
11668,43.71387461670088 10.40847066790835,2014-05-23 08:08:12,223,Friday   ,Al lavoro,Automobile,1495.523523362941,176
11694,43.71699381623763 10.41717267596202,2014-05-23 09:54:54,440,Friday   ,Al lavoro,Automobile,2421.9070584778265,176
11828,43.70485581461685 10.40873394348697,2014-05-23 13:34:16,508,Friday   ,Verso casa,Automobile,3446.624000396158,176
11830,43.71643939525237 10.4052367620267,2014-05-24 09:28:11,628,Saturday ,"Shopping (supermercato, fornaio, macellaio,...)",Piedi,679.6821606500941,176
11832,43.71794063601989 10.40189942345992,2014-05-24 10:00:05,416,Saturday ,"Shopping (supermercato, fornaio, macellaio,...)",Piedi,420.7069582909694,176
12656,43.71839175004858 10.4033077508308,2014-05-24 10:23:59,382,Saturday ,Verso casa,Piedi,410.2767131445757,176
16506,43.71775 10.405374,2014-06-02 10:57:33,1193,Monday   ,"Spostamento incompleto (batteria scarica, crash app, errore di connessione GPS)",Automobile,14861.233645460146,176
16492,43.63370020412248 10.28958309442763,2014-06-02 17:11:17,714,Monday   ,"A mangiare fuori (ristorante, fast food, pizzeria)",Piedi,710.946944513261,176
16494,43.63720777914266 10.29254785739844,2014-06-02 17:50:19,856,Monday   ,"Svago (sport, escursioni, musei,...)",Automobile,4761.371187988928,176
16498,43.67466893516823 10.27406928130451,2014-06-02 18:06:10,2228,Monday   ,Verso casa,Automobile,14014.170829896451,176
