tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
18944,43.7163081 10.402111,2014-05-18 04:47:04,293,Sunday   ,"Servizi (dottore, banca, parrucchiere,...)",Bici,498.95710279229104,690
18946,43.722474 10.3957073,2014-05-18 12:29:03,964,Sunday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,1273.849198299676,690
18948,43.7193071 10.4004602,2014-05-18 12:56:54,325,Sunday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,453.2182304827986,690
18950,43.71403 10.4007121,2014-05-18 13:09:11,420,Sunday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,408.8258286805063,690
18952,43.7106277 10.398957,2014-05-18 13:38:09,484,Sunday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,484.3354363703965,690
18954,43.7163408 10.4022001,2014-05-18 13:54:13,660,Sunday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,748.96082491043,690
18956,43.717825 10.4017704,2014-05-18 14:40:39,300,Sunday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,196.0828332887972,690
18958,43.7153873 10.3931646,2014-05-18 18:47:15,531,Sunday   ,Verso casa,Bici,1730.4514265005346,690
18960,43.7259395 10.4029163,2014-05-19 04:46:45,297,Monday   ,"Servizi (dottore, banca, parrucchiere,...)",Bici,648.450976056492,690
18962,43.7183482 10.4022292,2014-05-19 06:00:02,533,Monday   ,Prendere o lasciare qualcuno,Piedi,852.601412591653,690
18964,43.7153897 10.3931528,2014-05-19 06:19:07,656,Monday   ,Verso casa,Bici,1602.1900902710552,690
18966,43.7259743 10.4028467,2014-05-19 06:33:07,718,Monday   ,Prendere o lasciare qualcuno,Bici,1538.3677836505683,690
18968,43.7181822 10.3897087,2014-05-19 07:48:20,1708,Monday   ,"Servizi (dottore, banca, parrucchiere,...)",Bici,8039.768857315182,690
18970,43.771745 10.3499497,2014-05-19 08:35:50,717,Monday   ,"Spostamento incompleto (batteria scarica, crash app, errore di connessione GPS)",Bici,694.5356724148223,690
18972,43.819407 10.3576115,2014-05-19 09:14:48,577,Monday   ,"Spostamento incompleto (batteria scarica, crash app, errore di connessione GPS)",Bici,9503.201685311644,690
18974,43.7285021 10.4154924,2014-05-19 10:05:10,153,Monday   ,"Svago (sport, escursioni, musei,...)",Bici,309.01078093826897,690
18976,43.7276987 10.4075183,2014-05-19 11:06:15,358,Monday   ,"Servizi (dottore, banca, parrucchiere,...)",Bici,992.3182807087064,690
18978,43.7153379 10.3931754,2014-05-19 12:03:42,497,Monday   ,"Servizi (dottore, banca, parrucchiere,...)",Bici,1021.9872974586914,690
18980,43.7176347 10.4023185,2014-05-19 14:39:58,954,Monday   ,Prendere o lasciare qualcuno,Bici,1201.9430315971008,690
18982,43.7153669 10.3931723,2014-05-19 20:03:56,296,Monday   ,"Spostamento incompleto (batteria scarica, crash app, errore di connessione GPS)",Piedi,431.7145722566803,690
18984,43.7153379 10.3931007,2014-05-19 20:21:16,232,Monday   ,"Spostamento incompleto (batteria scarica, crash app, errore di connessione GPS)",Piedi,2494.5031604669484,690
18986,43.7208253 10.3886364,2014-05-20 02:20:58,258,Tuesday  ,"Spostamento incompleto (batteria scarica, crash app, errore di connessione GPS)",Bici,358.6871445025908,690
18988,43.7153669 10.3931723,2014-05-20 04:27:05,489,Tuesday  ,"Servizi (dottore, banca, parrucchiere,...)",Bici,809.2849959655687,690
18990,43.7174982 10.402231,2014-05-20 05:35:56,574,Tuesday  ,"Svago (sport, escursioni, musei,...)",Bici,1214.3169704673096,690
18992,43.7061518 10.4224529,2014-05-20 06:08:35,485,Tuesday  ,"Spostamento errato (Errore GPS, mai stato li')",Bici,691.2007313828574,690
18994,43.7193229 10.387993,2014-05-20 06:43:06,203,Tuesday  ,"Spostamento incompleto (batteria scarica, crash app, errore di connessione GPS)",Bici,1720.859333561593,690
18996,43.7153669 10.3931723,2014-05-20 09:01:32,442,Tuesday  ,Verso casa,Bici,1524.3314035515257,690
18998,43.7259189 10.4043021,2014-05-20 09:17:12,308,Tuesday  ,"Svago (sport, escursioni, musei,...)",Bici,792.9170129438563,690
19000,43.7285021 10.4154924,2014-05-20 09:26:04,603,Tuesday  ,"Spostamento incompleto (batteria scarica, crash app, errore di connessione GPS)",Piedi,1047.5376791918036,690
19002,43.7265789 10.410992,2014-05-20 10:37:39,611,Tuesday  ,Verso casa,Bici,1122.9734289288244,690
19004,43.7279137 10.4057352,2014-05-20 11:30:45,203,Tuesday  ,"Spostamento errato (Errore GPS, mai stato li')",Bici,242.9227509302407,690
19006,43.7152533 10.3944416,2014-05-21 04:50:04,439,Wednesday,"Spostamento errato (Errore GPS, mai stato li')",Piedi,536.897636372692,690
19008,43.7167186 10.3946536,2014-05-21 05:52:47,271,Wednesday,"Servizi (dottore, banca, parrucchiere,...)",Bici,834.4972623497773,690
19010,43.7153669 10.3931723,2014-05-21 07:06:03,232,Wednesday,"Studio formazione (scuola, università, corsi, seminari,...)",Bici,497.308339091837,690
19012,43.7247696 10.3912798,2014-05-21 07:15:17,387,Wednesday,"Spostamento incompleto (batteria scarica, crash app, errore di connessione GPS)",Bici,2926.9487465865127,690
19014,43.7561323 10.3641375,2014-05-21 07:25:41,828,Wednesday,"Spostamento incompleto (batteria scarica, crash app, errore di connessione GPS)",Bici,13769.617693655277,690
19016,43.7681424 10.338716,2014-05-21 07:51:42,270,Wednesday,"Servizi (dottore, banca, parrucchiere,...)",Bici,557.6436465958993,690
19018,43.7704543 10.3521951,2014-05-21 08:17:22,1226,Wednesday,"Spostamento incompleto (batteria scarica, crash app, errore di connessione GPS)",Bici,6075.862996892884,690
19020,43.7553449 10.3605085,2014-05-21 09:03:02,1276,Wednesday,Verso casa,Bici,12499.89047539131,690
19022,43.7223681 10.3963617,2014-05-21 09:27:18,480,Wednesday,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,363.14335100035214,690
19024,43.7172058 10.4021906,2014-05-21 09:54:19,480,Wednesday,Prendere o lasciare qualcuno,Piedi,643.0626274187533,690
19026,43.7153669 10.3931723,2014-05-21 12:13:17,690,Wednesday,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,1100.6235801479372,690
19028,43.7197381 10.4013929,2014-05-21 12:27:47,360,Wednesday,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,387.1871464880016,690
19030,43.7177149 10.402294,2014-05-21 12:36:47,420,Wednesday,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,1137.020122440813,690
19032,43.7182958 10.4021364,2014-05-21 14:35:25,182,Wednesday,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,195.83493816059783,690
19034,43.7150052 10.3937676,2014-05-22 04:58:29,330,Thursday ,"Servizi (dottore, banca, parrucchiere,...)",Bici,820.1207387017923,690
