tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
13896,43.71675671666667 10.40014108333333,2014-05-27 16:05:42,196,Tuesday  ,Verso casa,Bici,793.9435436297712,400
13892,43.71453615 10.41290448333333,2014-05-27 19:09:28,249,Tuesday  ,"Studio formazione (scuola, università, corsi, seminari,...)",Bici,822.8276235981897,400
14122,43.71011495 10.41203498333333,2014-05-27 20:40:28,312,Tuesday  ,Verso casa,Bici,905.3909621236584,400
14132,43.71631988333333 10.40194935,2014-05-28 09:00:12,325,Wednesday,"Studio formazione (scuola, università, corsi, seminari,...)",Bici,1032.2744646359315,400
14156,43.71824740000001 10.3912425,2014-05-28 11:00:26,243,Wednesday,"Servizi (dottore, banca, parrucchiere,...)",Bici,475.87746033997183,400
14294,43.72174499999998 10.39186476666667,2014-05-28 11:22:23,215,Wednesday,"Studio formazione (scuola, università, corsi, seminari,...)",Bici,406.40054097443937,400
14328,43.71843101666666 10.3919356,2014-05-28 16:04:04,503,Wednesday,Verso casa,Bici,2115.912111807078,400
14330,43.7154243 10.41204065,2014-05-28 16:58:22,254,Wednesday,"Svago (sport, escursioni, musei,...)",Bici,910.7610148577396,400
14814,43.71532996666667 10.41239313333334,2014-05-29 09:22:02,634,Thursday ,"Studio formazione (scuola, università, corsi, seminari,...)",Bici,2042.352824769524,400
14818,43.71787603333333 10.39143336666667,2014-05-29 16:04:18,581,Thursday ,Verso casa,Bici,2019.9416206689373,400
15216,43.7143209 10.41607891666667,2014-05-29 16:56:40,112,Thursday ,"Shopping (supermercato, fornaio, macellaio,...)",Bici,453.2844543129452,400
15852,43.71538849999999 10.41195861666667,2014-05-30 08:30:38,586,Friday   ,"Studio formazione (scuola, università, corsi, seminari,...)",Bici,2061.144777663052,400
15276,43.71796135 10.39170261666667,2014-05-30 16:04:32,551,Friday   ,Verso casa,Bici,2262.2458709240746,400
15280,43.71502565000002 10.41275988333333,2014-05-30 17:51:57,157,Friday   ,"A mangiare fuori (ristorante, fast food, pizzeria)",Bici,441.8911477289466,400
15854,43.71484856666665 10.41804941666667,2014-05-30 18:22:35,240,Friday   ,Verso casa,Bici,540.0990274313924,400
16028,43.71574701666667 10.41243976666667,2014-06-01 12:19:28,475,Sunday   ,"Studio formazione (scuola, università, corsi, seminari,...)",Bici,941.2607481356852,400
16146,43.7103913 10.41199616666667,2014-06-01 16:00:40,368,Sunday   ,Verso casa,Bici,944.6012362184458,400
16194,43.71633061666667 10.40372308333333,2014-06-01 21:18:12,825,Sunday   ,Verso casa,Piedi,778.961693942203,400
17202,43.71555056666666 10.41268895,2014-06-02 09:09:30,281,Monday   ,"Studio formazione (scuola, università, corsi, seminari,...)",Bici,842.7625721991728,400
17260,43.71020311666665 10.41163263333333,2014-06-02 11:17:57,386,Monday   ,Verso casa,Bici,974.4474543451964,400
17262,43.71574705 10.41222796666667,2014-06-02 12:22:27,301,Monday   ,"Studio formazione (scuola, università, corsi, seminari,...)",Bici,902.4035170756356,400
17264,43.71007348333332 10.41256383333334,2014-06-02 16:57:13,266,Monday   ,Verso casa,Bici,749.207000065675,400
17268,43.72559321666666 10.39117588333333,2014-06-03 09:03:53,363,Tuesday  ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Bici,956.696393014622,400
17270,43.71796188333334 10.3914881,2014-06-03 09:38:23,254,Tuesday  ,"Shopping (supermercato, fornaio, macellaio,...)",Bici,932.1218152343126,400
17272,43.71551203333335 10.41257013333333,2014-06-03 12:49:07,453,Tuesday  ,"Shopping (supermercato, fornaio, macellaio,...)",Bici,884.6560445954113,400
17212,43.71567923333334 10.4125317,2014-06-04 07:11:26,255,Wednesday,"Servizi (dottore, banca, parrucchiere,...)",Bici,530.9695186338079,400
17214,43.71381896666666 10.40859166666667,2014-06-04 07:54:26,362,Wednesday,"Shopping (supermercato, fornaio, macellaio,...)",Bici,1082.6956652837157,400
17216,43.72206576666666 10.41317375,2014-06-04 08:50:26,295,Wednesday,Verso casa,Bici,914.9825867029244,400
