tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
11556,43.7015829 10.4084343,2014-05-22 10:46:35,7326,Thursday ,"A mangiare fuori (ristorante, fast food, pizzeria)",Motociclo,83884.25258531459,235
11558,43.7015829 10.4084343,2014-05-22 12:50:58,2518,Thursday ,"Spostamento errato (Errore GPS, mai stato li')",Unknown,19805.52358286873,235
11560,43.7015829 10.4084343,2014-05-22 13:35:36,1968,Thursday ,"Spostamento errato (Errore GPS, mai stato li')",Unknown,14605.584360500949,235
11562,43.7015829 10.4084343,2014-05-22 14:13:38,1731,Thursday ,"Spostamento errato (Errore GPS, mai stato li')",Unknown,12974.506598798458,235
11564,43.7015829 10.4084343,2014-05-22 14:44:01,362,Thursday ,"Spostamento errato (Errore GPS, mai stato li')",Unknown,1942.101372431252,235
11566,43.7015829 10.4084343,2014-05-22 14:52:57,2554,Thursday ,"Spostamento errato (Errore GPS, mai stato li')",Unknown,17200.662261362286,235
11568,43.7015829 10.4084343,2014-05-22 15:41:10,4198,Thursday ,Verso casa,Motociclo,24606.35179063039,235
11570,43.6985283 10.4433261,2014-05-22 16:58:29,422,Thursday ,"Svago (sport, escursioni, musei,...)",Piedi,964.6460417776656,235
11572,43.6985283 10.4433261,2014-05-22 17:12:24,2959,Thursday ,"A mangiare fuori (ristorante, fast food, pizzeria)",Motociclo,26788.08697535584,235
11574,43.7015829 10.4084343,2014-05-22 18:09:45,2493,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Motociclo,29033.53880777607,235
11576,43.7015829 10.4084343,2014-05-22 18:59:01,420,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Motociclo,5332.013126415489,235
11578,43.7015829 10.4084343,2014-05-22 19:09:48,188,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Motociclo,1948.7390010454408,235
11580,43.7015829 10.4084343,2014-05-22 19:19:37,149,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Motociclo,974.3793807477628,235
11582,43.7015829 10.4084343,2014-05-22 19:30:08,632,Thursday ,Verso casa,Motociclo,5503.26534625115,235
11584,43.6985283 10.4433261,2014-05-22 19:43:00,700,Thursday ,"Spostamento errato (Errore GPS, mai stato li')",Unknown,2125.573701877964,235
11910,43.6973256 10.4415684,2014-05-24 11:40:26,2370,Saturday ,"Svago (sport, escursioni, musei,...)",Automobile,29853.43626173229,235
11912,43.6759214 10.3005739,2014-05-24 12:36:07,984,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,36388.04130918483,235
11914,43.8398187 10.2514425,2014-05-24 13:07:00,259,Saturday ,"Svago (sport, escursioni, musei,...)",Piedi,1409.9621551244588,235
11916,43.6790809 10.2796951,2014-05-24 13:15:14,280,Saturday ,"Svago (sport, escursioni, musei,...)",Automobile,1731.4402922683132,235
11918,43.8398187 10.2514425,2014-05-24 13:38:27,673,Saturday ,"Svago (sport, escursioni, musei,...)",Automobile,24241.79731608779,235
11920,43.8398187 10.2514425,2014-05-24 13:54:50,300,Saturday ,"Svago (sport, escursioni, musei,...)",Piedi,5260.371939386873,235
11922,43.8398187 10.2514425,2014-05-24 14:05:24,176,Saturday ,"Spostamento errato (Errore GPS, mai stato li')",Unknown,1538.2454642491527,235
