tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
26184,43.7194186 10.4329302,2014-06-19 15:32:13,206,Thursday ,Unknown,Unknown,973.096922045396,789
26186,43.7237012 10.4809887,2014-06-19 17:12:47,555,Thursday ,Unknown,Unknown,3297.7781403339045,789
26190,43.7233881 10.5144056,2014-06-19 17:26:07,553,Thursday ,Unknown,Unknown,2340.0604244480214,789
26192,43.717649 10.5120785,2014-06-19 18:30:53,1162,Thursday ,Unknown,Unknown,12121.97957757729,789
26226,43.7137509 10.4295097,2014-06-19 18:52:17,694,Thursday ,"Svago (sport, escursioni, musei,...)",Automobile,5032.448251331743,789
26306,43.7277554 10.4199748,2014-06-19 20:11:23,953,Thursday ,Verso casa,Automobile,10408.233200440496,789
26406,43.6984195 10.5033633,2014-06-19 22:00:52,325,Thursday ,Unknown,Unknown,1907.44431936174,789
26408,43.7177232 10.5122954,2014-06-20 06:45:12,1073,Friday   ,Unknown,Unknown,10713.84706524462,789
26410,43.7627886 11.2410074,2014-06-20 08:46:54,268,Friday   ,Unknown,Unknown,1341.7462430897351,789
26412,43.7651324 11.2400659,2014-06-20 13:29:37,844,Friday   ,Unknown,Unknown,10768.881192074625,789
26418,43.719666 10.4205966,2014-06-20 15:19:51,570,Friday   ,Unknown,Unknown,6980.709811982976,789
26458,43.7235142 10.4661317,2014-06-20 15:30:22,781,Friday   ,Unknown,Unknown,10107.650582442604,789
26672,43.7157584 10.4159027,2014-06-21 07:25:27,370,Saturday ,Unknown,Unknown,1329.6980350772628,789
26674,43.7146366 10.4015823,2014-06-21 07:41:34,693,Saturday ,Unknown,Unknown,2493.127831589759,789
26676,43.7107772 10.4199053,2014-06-21 08:11:43,866,Saturday ,Unknown,Unknown,5710.959541961018,789
26678,43.7194274 10.4209201,2014-06-21 09:04:58,1124,Saturday ,Unknown,Unknown,5617.10840187746,789
26680,43.7130496 10.4304085,2014-06-21 10:19:47,741,Saturday ,Unknown,Unknown,4080.443110239502,789
26682,43.7102469 10.4202234,2014-06-21 10:37:26,844,Saturday ,Unknown,Unknown,14142.495037582446,789
26800,43.7176891 10.5124028,2014-06-21 14:26:37,621,Saturday ,Unknown,Unknown,3418.83327846841,789
26802,43.7178372 10.5114707,2014-06-21 14:40:04,367,Saturday ,Unknown,Unknown,3355.502465018294,789
26804,43.7237006 10.480976,2014-06-21 14:47:11,436,Saturday ,Unknown,Unknown,7181.004825593841,789
26806,43.727351 10.4199031,2014-06-21 16:09:29,616,Saturday ,Unknown,Unknown,1584.3511998174763,789
26808,43.7193943 10.4209588,2014-06-21 16:38:30,1950,Saturday ,Unknown,Unknown,24358.700997167896,789
26810,43.7236959 10.4809708,2014-06-21 20:35:07,1444,Saturday ,Unknown,Unknown,17539.183413966366,789
26812,43.7236959 10.4809708,2014-06-21 21:00:12,367,Saturday ,Unknown,Unknown,3350.3306106393616,789
26970,43.7233935 10.5144103,2014-06-22 12:46:52,464,Sunday   ,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,5117.306405728336,789
26972,43.6894254 10.5211195,2014-06-22 13:00:57,306,Sunday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,3685.2849015877273,789
27558,43.6894254 10.5211195,2014-06-22 13:43:49,429,Sunday   ,"Spostamento errato (Errore GPS, mai stato li')",Automobile,3949.875344130105,789
27560,43.7179146 10.511407,2014-06-23 06:42:18,489,Monday   ,Al lavoro,Automobile,7124.95229665218,789
27562,43.7191495 10.4299612,2014-06-23 06:52:29,378,Monday   ,"Spostamento errato (Errore GPS, mai stato li')",Automobile,1339.285545285965,789
27564,43.6916188 10.4308246,2014-06-23 16:24:11,711,Monday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,13262.911243868451,789
27566,43.6659124 10.6392356,2014-06-23 16:48:39,427,Monday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,5732.446558646345,789
27568,43.6663098 10.6391239,2014-06-23 17:24:17,353,Monday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,2942.114981481602,789
27570,43.666279 10.6391328,2014-06-23 18:09:42,1817,Monday   ,Verso casa,Automobile,17419.37607522891,789
27678,43.7176891 10.5123655,2014-06-23 19:26:57,334,Monday   ,Prendere o lasciare qualcuno,Unknown,1117.4149130831297,789
