tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
14428,43.721164194368605 10.407750894097498,2014-05-28 10:02:01,193,Wednesday,"Studio formazione (scuola, università, corsi, seminari,...)",Piedi,420.33095897956616,495
14430,43.72173688578991 10.407550878337188,2014-05-28 10:56:39,217,Wednesday,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,492.53125994641545,495
14432,43.72080236104617 10.408271190104792,2014-05-28 11:10:21,840,Wednesday,"A mangiare fuori (ristorante, fast food, pizzeria)",Piedi,983.0826675257832,495
14434,43.719724125879914 10.398935736191854,2014-05-28 13:10:30,1383,Wednesday,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,1769.8834504437775,495
14436,43.70848927143871 10.402003325349705,2014-05-28 14:05:56,345,Wednesday,Verso casa,Piedi,470.8270917368485,495
14438,43.70785023574123 10.397652699907148,2014-05-28 14:37:16,2183,Wednesday,Verso casa,Treno,23691.086083637387,495
14440,43.52771610310247 10.34039630044104,2014-05-28 15:16:28,264,Wednesday,"Spostamento errato (Errore GPS, mai stato li')",Piedi,585.8657765783068,495
14442,43.52592084515329 10.339805393490252,2014-05-28 15:38:19,206,Wednesday,"Spostamento errato (Errore GPS, mai stato li')",Piedi,294.8680236795412,495
14444,43.527277834479186 10.341270747364181,2014-05-28 16:49:09,341,Wednesday,"Spostamento errato (Errore GPS, mai stato li')",Piedi,403.69863228063366,495
14446,43.52714229928547 10.338784934360138,2014-05-28 18:06:36,444,Wednesday,"Spostamento errato (Errore GPS, mai stato li')",Piedi,558.6957399027553,495
14926,43.52829798932126 10.343900134560634,2014-05-29 06:19:26,158,Thursday ,Verso casa,Piedi,228.8081015827873,495
14928,43.529900855399795 10.340885894010533,2014-05-29 07:14:06,172,Thursday ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,328.80919131583425,495
14930,43.527577655965736 10.340845177885516,2014-05-29 08:21:02,451,Thursday ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,524.5573590886468,495
14932,43.52805876988508 10.342181761988149,2014-05-29 08:57:02,402,Thursday ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Piedi,375.9160266791295,495
14934,43.527160754298706 10.342532556986328,2014-05-29 09:10:25,410,Thursday ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,1101.121420267855,495
14936,43.52716464672969 10.341935594397489,2014-05-29 09:45:14,275,Thursday ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,365.96249155328127,495
14938,43.527154771830645 10.340915289659936,2014-05-29 10:00:50,307,Thursday ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,904.9381392666002,495
14940,43.526951469238305 10.340273998822768,2014-05-29 10:31:25,622,Thursday ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,676.0742977591474,495
14942,43.52683179345693 10.34130880874237,2014-05-29 11:33:01,542,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Motociclo,1313.8201263787887,495
14944,43.531344952408524 10.344401802118766,2014-05-29 12:41:38,458,Thursday ,"Studio formazione (scuola, università, corsi, seminari,...)",Motociclo,2797.578799606358,495
14946,43.553775421370325 10.337450884116995,2014-05-29 12:59:25,1851,Thursday ,"Studio formazione (scuola, università, corsi, seminari,...)",Treno,21159.62762102568,495
14948,43.710924088678404 10.410142997246963,2014-05-29 15:55:38,1061,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,1255.4139804008917,495
14950,43.70847372847471 10.401648420904761,2014-05-29 16:53:58,386,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,434.7589804245178,495
14952,43.70936159420561 10.405548056336958,2014-05-29 17:43:38,578,Thursday ,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,2771.5723323307966,495
14954,43.72305711746893 10.426019970182127,2014-05-29 18:17:08,647,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,3162.080992606085,495
14956,43.70772757390317 10.402393016135216,2014-05-29 19:41:52,702,Thursday ,Verso casa,Piedi,1123.3474005782762,495
15254,43.70824226316768 10.401717914512608,2014-05-30 09:48:25,1361,Friday   ,Verso casa,Treno,18835.278252871994,495
15256,43.55409702705635 10.335888972941888,2014-05-30 10:16:31,862,Friday   ,Verso casa,Autobus/mezzi urbani,2666.0607654307923,495
15258,43.53915719007666 10.325148266471968,2014-05-30 10:46:27,480,Friday   ,Verso casa,Piedi,535.422576258087,495
15260,43.53896931924083 10.32550810441723,2014-05-30 10:58:08,552,Friday   ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,1088.6128012078602,495
15262,43.539289943859394 10.325443699438056,2014-05-30 13:33:42,342,Friday   ,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,1567.2791618732024,495
15264,43.53074097227608 10.330719422395962,2014-05-30 14:14:05,619,Friday   ,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,2254.3989886755526,495
15266,43.53977579403286 10.326034417308088,2014-05-30 15:22:42,316,Friday   ,Verso casa,Automobile,380.1836784034311,495
15688,43.5393064 10.3254719,2014-05-31 07:07:38,320,Saturday ,"Studio formazione (scuola, università, corsi, seminari,...)",Motociclo,790.3729680602239,495
15690,43.5375272 10.3346038,2014-05-31 07:13:58,721,Saturday ,"Studio formazione (scuola, università, corsi, seminari,...)",Motociclo,3910.047537557406,495
15692,43.5535624392573 10.336910539848619,2014-05-31 07:27:17,2224,Saturday ,"Studio formazione (scuola, università, corsi, seminari,...)",Treno,21521.3197461542,495
15694,43.71033087539836 10.409302847284062,2014-05-31 08:20:50,408,Saturday ,Verso casa,Piedi,411.5875024265397,495
15696,43.70967025185123 10.403827034026335,2014-05-31 08:31:22,318,Saturday ,Verso casa,Piedi,482.3289985049795,495
15698,43.70815642230214 10.395695843779745,2014-05-31 08:52:25,1771,Saturday ,Verso casa,Treno,21688.66195558352,495
15700,43.52976878972778 10.345645919117876,2014-05-31 12:47:01,355,Saturday ,Verso casa,Bici,303.74936178480084,495
15702,43.532621121084105 10.34240090700007,2014-05-31 13:59:33,693,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Autobus/mezzi urbani,1956.770312084545,495
15704,43.53928970390669 10.326194921379498,2014-05-31 14:12:21,404,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,453.28937660930256,495
15706,43.53709179222694 10.328267590650503,2014-05-31 14:52:35,806,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Autobus/mezzi urbani,2875.6952530058225,495
15708,43.55411881939624 10.337176696675872,2014-05-31 15:17:03,1380,Saturday ,"Shopping (abbigliamento, calzature, mobili...)",Treno,20566.78367614192,495
15710,43.7128499266094 10.399433855601012,2014-05-31 17:23:11,602,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,795.1810881386642,495
22440,43.70817434450175 10.401960245572049,2014-06-01 09:39:48,425,Sunday   ,Verso casa,Piedi,437.49278263459377,495
22442,43.553622476950515 10.33744991885239,2014-06-01 10:16:25,657,Sunday   ,Verso casa,Motociclo,3263.7825463158965,495
22444,43.531109831934295 10.344125136671416,2014-06-01 13:22:49,410,Sunday   ,"Shopping (abbigliamento, calzature, mobili...)",Autobus/mezzi urbani,793.4601666456739,495
23216,43.7083264 10.4080852,2014-06-11 15:01:43,695,Wednesday,"Studio formazione (scuola, università, corsi, seminari,...)",Piedi,1824.583333760368,495
23218,43.7104568 10.4050108,2014-06-11 15:16:20,301,Wednesday,"Spostamento errato (Errore GPS, mai stato li')",Piedi,696.3798619267623,495
23220,43.7104568 10.4050108,2014-06-11 15:25:22,301,Wednesday,"Spostamento errato (Errore GPS, mai stato li')",Piedi,618.8992482187423,495
23222,43.7108489 10.4058058,2014-06-11 15:31:23,1388,Wednesday,"Spostamento errato (Errore GPS, mai stato li')",Piedi,2524.49736206174,495
23224,43.7133035 10.4065482,2014-06-11 16:05:32,361,Wednesday,"Spostamento errato (Errore GPS, mai stato li')",Piedi,958.5900456361956,495
23226,43.7108489 10.4058058,2014-06-11 16:17:27,670,Wednesday,"Spostamento errato (Errore GPS, mai stato li')",Piedi,980.102547112596,495
23228,43.7090217 10.4086807,2014-06-11 16:32:38,1582,Wednesday,"Spostamento errato (Errore GPS, mai stato li')",Piedi,5330.221371154531,495
23230,43.7108489 10.4058058,2014-06-11 17:24:28,1250,Wednesday,"Spostamento errato (Errore GPS, mai stato li')",Piedi,4905.725829323298,495
23232,43.7108489 10.4058058,2014-06-11 17:50:19,344,Wednesday,"Spostamento errato (Errore GPS, mai stato li')",Piedi,1357.00870583096,495
23234,43.7133035 10.4065482,2014-06-11 18:13:52,814,Wednesday,"Attività Sociali (bar, amici, parenti, feste,...)",Bici,3391.909056349308,495
23236,43.712641 10.4076282,2014-06-11 19:22:54,301,Wednesday,"Spostamento errato (Errore GPS, mai stato li')",Piedi,1485.639069186074,495
23238,43.7133035 10.4065482,2014-06-11 19:38:30,318,Wednesday,"Spostamento errato (Errore GPS, mai stato li')",Piedi,640.9393205635755,495
23240,43.7133035 10.4065482,2014-06-11 19:49:46,543,Wednesday,"Spostamento errato (Errore GPS, mai stato li')",Piedi,1281.878641127151,495
23242,43.7133035 10.4065482,2014-06-11 20:26:00,760,Wednesday,"Spostamento errato (Errore GPS, mai stato li')",Piedi,2411.135703398624,495
23244,43.7133035 10.4065482,2014-06-11 20:44:58,285,Wednesday,"Spostamento errato (Errore GPS, mai stato li')",Piedi,1281.8886058233727,495
23246,43.7133035 10.4065482,2014-06-11 20:53:31,526,Wednesday,"Spostamento errato (Errore GPS, mai stato li')",Piedi,2563.7772116467454,495
23248,43.7133035 10.4065482,2014-06-11 21:25:28,352,Wednesday,"Spostamento errato (Errore GPS, mai stato li')",Piedi,1133.3865017331057,495
23250,43.7133035 10.4065482,2014-06-11 21:35:51,228,Wednesday,"Spostamento errato (Errore GPS, mai stato li')",Piedi,1281.8886058233727,495
23776,43.7133035 10.4065482,2014-06-11 21:53:55,365,Wednesday,"Spostamento errato (Errore GPS, mai stato li')",Piedi,1281.8886058233727,495
23778,43.7144397 10.3987509,2014-06-11 22:40:30,400,Wednesday,"Attività Sociali (bar, amici, parenti, feste,...)",Bici,1922.832908735059,495
23780,43.7133035 10.4065482,2014-06-11 23:04:33,536,Wednesday,"Spostamento errato (Errore GPS, mai stato li')",Piedi,1700.0866396004908,495
23782,43.7138121 10.4401844,2014-06-11 23:58:47,363,Wednesday,Verso casa,Piedi,814.895001553774,495
23784,43.711236 10.4395563,2014-06-12 00:48:54,481,Thursday ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,581.3271333073217,495
23786,43.7138121 10.4401844,2014-06-12 04:46:17,301,Thursday ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,581.3271334787843,495
23788,43.7138121 10.4401844,2014-06-12 05:33:22,301,Thursday ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,581.3271334787843,495
23790,43.7138121 10.4401844,2014-06-12 05:47:23,301,Thursday ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,581.3271334787843,495
23792,43.7138121 10.4401844,2014-06-12 06:32:28,421,Thursday ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,581.3271334787843,495
23794,43.7138121 10.4401844,2014-06-12 07:00:31,481,Thursday ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,1048.4629852621651,495
23796,43.7138121 10.4401844,2014-06-12 07:09:32,360,Thursday ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,612.4723476575751,495
23798,43.7138121 10.4401844,2014-06-12 07:44:22,616,Thursday ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,1105.1377281993423,495
23800,43.712524 10.4398704,2014-06-12 08:06:51,374,Thursday ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,613.6675477709373,495
23802,43.712524 10.4398704,2014-06-12 08:18:17,605,Thursday ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,726.6636293529784,495
23804,43.7138121 10.4401844,2014-06-12 08:45:36,995,Thursday ,"Studio formazione (scuola, università, corsi, seminari,...)",Automobile,7672.247288103197,495
23806,43.7213705 10.4072976,2014-06-12 10:36:24,728,Thursday ,"A mangiare fuori (ristorante, fast food, pizzeria)",Piedi,863.0477699508787,495
23808,43.719515 10.3992285,2014-06-12 11:01:51,632,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,1351.0274703810237,495
