tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
11512,43.72217640083988 10.48968071212042,2014-05-22 07:20:28,1349,Thursday ,Al lavoro,Automobile,8845.53892654684,29
11514,43.7184649459987 10.42199288819683,2014-05-22 15:24:16,225,Thursday ,"Spostamento errato (Errore GPS, mai stato li')",Unknown,352.7149684915769,29
11516,43.71851078882311 10.42222482128686,2014-05-22 15:49:01,405,Thursday ,"Studio formazione (scuola, università, corsi, seminari,...)",Automobile,2847.841455576366,29
11518,43.71126426594785 10.43424475816855,2014-05-22 16:02:11,262,Thursday ,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,409.4596316731152,29
11520,43.710335718548 10.43068860902858,2014-05-22 16:14:31,554,Thursday ,Prendere o lasciare qualcuno,Automobile,2395.766676025314,29
11522,43.71844755115861 10.42207203848724,2014-05-22 16:32:52,1011,Thursday ,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,10119.679450277974,29
11586,43.72360407159162 10.51468958901646,2014-05-22 17:03:20,411,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,2004.253263699261,29
11994,43.73965782066144 10.52306500536365,2014-05-22 20:07:02,542,Thursday ,Verso casa,Automobile,4455.658142614127,29
12024,43.709264 10.504611,2014-05-23 07:19:47,1634,Friday   ,Al lavoro,Automobile,12107.138359665723,29
12026,43.720049 10.408198,2014-05-23 11:01:33,568,Friday   ,"A mangiare fuori (ristorante, fast food, pizzeria)",Bici,1304.6440627955194,29
12028,43.712863 10.40021,2014-05-23 11:54:46,465,Friday   ,"Shopping (abbigliamento, calzature, mobili...)",Piedi,404.2968501355648,29
12030,43.71460499999999 10.401951,2014-05-23 12:09:20,550,Friday   ,Al lavoro,Bici,1285.8756680009672,29
12022,43.71894234235818 10.41100637988883,2014-05-23 15:49:08,378,Friday   ,Prendere o lasciare qualcuno,Automobile,2676.6113879106774,29
12018,43.71411947440313 10.42677092363213,2014-05-23 16:46:48,362,Friday   ,Prendere o lasciare qualcuno,Automobile,1807.4541940642189,29
12020,43.71848269268789 10.42205829671308,2014-05-23 16:56:13,716,Friday   ,Verso casa,Automobile,9078.987669598126,29
12006,43.70933341534289 10.50456835867872,2014-05-24 10:16:50,290,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,686.5032492624554,29
12008,43.70603916990693 10.50538205266806,2014-05-24 10:36:37,263,Saturday ,Verso casa,Automobile,734.0861113656618,29
12010,43.70928452896284 10.5045401005079,2014-05-24 12:11:10,288,Saturday ,"Spostamento errato (Errore GPS, mai stato li')",Unknown,987.9645075799192,29
12012,43.70926640318059 10.50470248488734,2014-05-24 15:22:53,501,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,2631.8944394466403,29
12014,43.71801471975241 10.52023717853599,2014-05-24 17:32:27,349,Saturday ,Verso casa,Automobile,2278.9194533205737,29
12016,43.70934687012353 10.50472731072353,2014-05-24 17:54:36,1705,Saturday ,"A mangiare fuori (ristorante, fast food, pizzeria)",Automobile,16164.813314951603,29
12004,43.7865059992377 10.36504891332294,2014-05-24 21:08:07,1308,Saturday ,Verso casa,Automobile,16204.854929985191,29
11996,43.70943604707799 10.50449066273193,2014-05-25 06:16:58,233,Sunday   ,"Servizi (dottore, banca, parrucchiere,...)",Automobile,831.6540174011586,29
11998,43.70581022484419 10.50552406354047,2014-05-25 06:27:23,218,Sunday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,1152.8389807121157,29
12000,43.69938544617624 10.5151031097192,2014-05-25 07:07:10,349,Sunday   ,Verso casa,Automobile,1885.238310534737,29
17046,43.70923313522356 10.50477250637752,2014-05-25 07:20:35,1078,Sunday   ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Automobile,12859.35574277241,29
17072,43.71221680347433 10.50559304481331,2014-05-29 07:09:41,727,Thursday ,Prendere o lasciare qualcuno,Automobile,7641.848479471168,29
17074,43.7112946784756 10.43437665096558,2014-05-29 07:24:57,849,Thursday ,Al lavoro,Automobile,3676.237016352589,29
17076,43.72048085162349 10.40801508603965,2014-05-29 15:49:50,815,Thursday ,Prendere o lasciare qualcuno,Automobile,4011.030627821369,29
17078,43.71150942217663 10.43323000179302,2014-05-29 16:53:57,458,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,271.8187248799488,29
17080,43.71125621833763 10.43422290740502,2014-05-29 17:03:30,557,Thursday ,Prendere o lasciare qualcuno,Automobile,2872.6071346215003,29
17082,43.71850445320955 10.42207916784634,2014-05-29 17:21:57,509,Thursday ,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,2864.264837784276,29
17084,43.7112496699133 10.43421753740865,2014-05-29 17:38:55,956,Thursday ,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,8927.649806429394,29
17086,43.72359876000469 10.51474618813314,2014-05-29 18:04:05,442,Thursday ,Verso casa,Automobile,2413.7898245406936,29
17088,43.70939191409002 10.50418324041168,2014-05-30 06:26:20,1407,Friday   ,Al lavoro,Automobile,9580.486234281876,29
17090,43.71995304207505 10.40859424380242,2014-05-30 09:37:41,655,Friday   ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Automobile,3892.8482741017992,29
17092,43.71123268322966 10.43412750428108,2014-05-30 09:51:29,495,Friday   ,"Servizi (dottore, banca, parrucchiere,...)",Piedi,1448.1026858674718,29
17094,43.71149938329663 10.42147135654074,2014-05-30 11:43:09,539,Friday   ,Al lavoro,Automobile,2153.952964018069,29
17096,43.72037920370123 10.40813703395043,2014-05-30 11:53:09,1556,Friday   ,Verso casa,Automobile,13569.333409037748,29
17048,43.709468 10.504469,2014-05-31 16:40:16,1211,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,10803.513932587332,29
17050,43.70692200000001 10.436266,2014-05-31 19:06:36,135,Saturday ,"Spostamento errato (Errore GPS, mai stato li')",Unknown,336.2604105974371,29
17052,43.71056399999999 10.441038,2014-05-31 20:21:24,613,Saturday ,Verso casa,Automobile,6663.223601797178,29
17054,43.709547 10.50436,2014-06-01 08:41:28,303,Sunday   ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Automobile,493.2635999251816,29
17056,43.705867 10.505445,2014-06-01 08:49:36,421,Sunday   ,"Svago (sport, escursioni, musei,...)",Piedi,1277.6351724156657,29
17058,43.698104 10.512818,2014-06-01 09:02:39,201,Sunday   ,"Shopping (supermercato, fornaio, macellaio,...)",Piedi,247.2251381994776,29
17060,43.699259 10.515447,2014-06-01 09:36:00,163,Sunday   ,"Spostamento errato (Errore GPS, mai stato li')",Unknown,426.8490339993392,29
17062,43.699878 10.51403,2014-06-01 09:43:16,1275,Sunday   ,"Svago (sport, escursioni, musei,...)",Piedi,4125.609847168364,29
17064,43.70946900000001 10.504522,2014-06-01 10:14:55,823,Sunday   ,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,5420.1773185019965,29
17066,43.673441 10.473525,2014-06-01 11:38:40,256,Sunday   ,"Spostamento errato (Errore GPS, mai stato li')",Unknown,884.6867352626308,29
17068,43.67351799999999 10.473405,2014-06-01 11:48:51,294,Sunday   ,"Spostamento errato (Errore GPS, mai stato li')",Unknown,386.22231111786624,29
17070,43.67407799999999 10.475197,2014-06-01 12:12:22,332,Sunday   ,"Spostamento incompleto (batteria scarica, crash app, errore di connessione GPS)",Automobile,3786.017127781461,29
17100,43.70605570357073 10.50330655870988,2014-06-02 07:40:06,2012,Monday   ,"Svago (sport, escursioni, musei,...)",Automobile,27302.703384969973,29
17120,43.65132871303002 10.28406888874272,2014-06-02 14:02:07,266,Monday   ,"Spostamento incompleto (batteria scarica, crash app, errore di connessione GPS)",Automobile,1643.7764603930564,29
17122,43.67797017373411 10.35129150028469,2014-06-02 14:20:03,304,Monday   ,"Spostamento incompleto (batteria scarica, crash app, errore di connessione GPS)",Automobile,4822.872079345797,29
17124,43.6764412360253 10.47756810259229,2014-06-02 14:30:41,471,Monday   ,Verso casa,Automobile,4391.255270197585,29
20872,43.70952113711783 10.50445689695661,2014-06-05 06:13:12,432,Thursday ,Unknown,Unknown,5212.988088348409,29
20874,43.73420339112925 10.4250727710077,2014-06-05 06:26:30,443,Thursday ,Unknown,Unknown,3336.628980191901,29
20876,43.72244503947555 10.40063789430048,2014-06-05 09:21:19,407,Thursday ,Unknown,Unknown,324.58694240043434,29
20878,43.71954502053193 10.40228020135467,2014-06-05 09:30:18,492,Thursday ,Unknown,Unknown,1041.471950943575,29
20882,43.72050198173208 10.40814774614559,2014-06-05 16:44:00,1365,Thursday ,Unknown,Unknown,9818.040064964176,29
20884,43.70936013166381 10.50449548249365,2014-06-06 06:27:43,1359,Friday   ,Unknown,Unknown,9980.960325732172,29
20886,43.720051517165 10.40787821451748,2014-06-06 14:19:34,182,Friday   ,Unknown,Unknown,598.4468748042157,29
20888,43.72219311458421 10.41130321852172,2014-06-06 14:27:43,562,Friday   ,Unknown,Unknown,2464.279831089396,29
20890,43.71867166093768 10.42235890030744,2014-06-06 16:24:11,1025,Friday   ,Unknown,Unknown,9867.903678862242,29
20892,43.70946581770723 10.50442759591217,2014-06-06 17:29:35,367,Friday   ,Unknown,Unknown,1654.8949864059666,29
20894,43.69946736177293 10.51517605372763,2014-06-06 17:44:44,1779,Friday   ,Unknown,Unknown,14755.301916640055,29
20896,43.66889973149156 10.65064422982577,2014-06-06 19:18:47,110,Friday   ,Unknown,Unknown,598.4859390240349,29
20898,43.66908622956847 10.65079332206454,2014-06-06 20:05:26,673,Friday   ,Unknown,Unknown,1015.710925190697,29
20900,43.66551858602693 10.65061321192675,2014-06-06 21:53:59,1058,Friday   ,Unknown,Unknown,7347.082017330627,29
20902,43.61728674268061 10.6341015464814,2014-06-06 22:11:55,747,Friday   ,Unknown,Unknown,5434.291766903012,29
20904,43.67590107502312 10.47721310228559,2014-06-06 22:32:43,382,Friday   ,Unknown,Unknown,4750.187055554028,29
