tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
12492,44.05189476 10.05931674,2014-05-25 09:11:09,3448,Sunday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,88680.51714984048,27
12494,43.40332481 10.42241928,2014-05-25 13:04:32,262,Sunday   ,"Spostamento incompleto (batteria scarica, crash app, errore di connessione GPS)",Automobile,2556.152233421136,27
12498,43.38279303 10.43372835,2014-05-25 15:00:59,1011,Sunday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,6869.194171734823,27
12500,43.38855325 10.43449325,2014-05-25 16:12:47,287,Sunday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,2106.3952728205063,27
12502,43.40534793 10.42345689,2014-05-25 18:34:48,2763,Sunday   ,"Spostamento incompleto (batteria scarica, crash app, errore di connessione GPS)",Automobile,82889.56351263178,27
12864,44.04995882 10.06575922,2014-05-26 05:27:19,1187,Monday   ,"Spostamento incompleto (batteria scarica, crash app, errore di connessione GPS)",Treno,21976.675586358,27
12866,43.72331664 10.38758944,2014-05-26 06:07:32,203,Monday   ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Treno,2182.189498700211,27
12868,43.70982328 10.39874146,2014-05-26 06:18:22,786,Monday   ,Al lavoro,Bici,2821.826226364916,27
12870,43.71866693 10.42181512,2014-05-26 15:06:07,1070,Monday   ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Bici,2935.642303780067,27
13696,43.70949696 10.39150817,2014-05-26 15:38:19,3234,Monday   ,Verso casa,Automobile,49085.64678092,27
13698,44.05125861 10.05834113,2014-05-27 05:17:34,307,Tuesday  ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Piedi,446.2876790190835,27
13700,44.05044134 10.06504295,2014-05-27 05:30:02,767,Tuesday  ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Treno,13903.25632415805,27
13702,43.90872112 10.24797525,2014-05-27 05:52:01,140,Tuesday  ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Treno,3418.5455474893147,27
13704,43.72096933 10.38773113,2014-05-27 06:18:45,189,Tuesday  ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Treno,1903.5187452737391,27
13706,43.71004949 10.39974036,2014-05-27 06:29:32,680,Tuesday  ,Al lavoro,Bici,2691.5508046599043,27
13708,43.71815875 10.42183122,2014-05-27 15:17:50,730,Tuesday  ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Bici,2852.595772349426,27
14410,43.70754347 10.396774,2014-05-27 15:35:47,2452,Tuesday  ,Verso casa,Automobile,58753.873188204,27
14412,44.05135746 10.05841026,2014-05-28 05:38:09,2876,Wednesday,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Automobile,62720.77229744335,27
14414,43.71451293 10.40888957,2014-05-28 06:33:47,430,Wednesday,Al lavoro,Bici,1571.049343333308,27
14416,43.71871184 10.41891563,2014-05-28 15:13:34,610,Wednesday,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Bici,2188.4175257649204,27
14418,43.7086097 10.39590337,2014-05-28 15:37:17,224,Wednesday,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Treno,1904.8451347558068,27
14420,43.82326001 10.29302569,2014-05-28 15:49:58,286,Wednesday,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Treno,5679.412782130983,27
14844,43.95583384 10.22971361,2014-05-28 16:04:36,1818,Wednesday,Verso casa,Treno,17759.26847312386,27
15046,44.05119175 10.06323347,2014-05-30 05:27:08,2661,Friday   ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Treno,48975.6133137405,27
15268,43.70996277 10.39939024,2014-05-30 06:20:34,732,Friday   ,Al lavoro,Bici,2780.770893961828,27
15270,43.71905177 10.42358337,2014-05-30 15:11:10,718,Friday   ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Bici,2661.653183795704,27
15272,43.7086079 10.39758262,2014-05-30 15:38:35,1726,Friday   ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Treno,31683.05885302508,27
15274,43.95696486 10.22838959,2014-05-30 16:12:49,756,Friday   ,Verso casa,Treno,15036.67792138091,27
15794,44.05110493 10.05914116,2014-05-31 08:35:27,763,Saturday ,"Servizi (dottore, banca, parrucchiere,...)",Automobile,7995.916248499414,27
15796,44.04091236 10.14291082,2014-05-31 09:01:55,996,Saturday ,Verso casa,Automobile,7829.291082098833,27
15798,44.05085271 10.0588853,2014-05-31 11:58:07,341,Saturday ,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,672.5587295723494,27
15800,44.05067651 10.05878685,2014-05-31 14:53:14,387,Saturday ,"Shopping (abbigliamento, calzature, mobili...)",Automobile,1612.7214196167731,27
15802,44.04273317 10.06440926,2014-05-31 16:13:07,1048,Saturday ,"Svago (sport, escursioni, musei,...)",Automobile,8212.167651189997,27
16174,44.03764005 10.14089627,2014-05-31 18:13:15,780,Saturday ,Verso casa,Automobile,8010.504534563649,27
16742,44.05106188 10.05997777,2014-06-03 05:20:39,1126,Tuesday  ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Treno,14693.108660510748,27
16744,43.72332945 10.38746025,2014-06-03 06:06:05,304,Tuesday  ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Treno,2188.514262671204,27
16746,43.70973614 10.39937447,2014-06-03 06:19:39,751,Tuesday  ,Al lavoro,Bici,2780.268151371117,27
16748,43.71845358 10.42214951,2014-06-03 15:15:43,948,Tuesday  ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Bici,2663.29075569039,27
16750,43.7069193 10.40188556,2014-06-03 15:46:49,2376,Tuesday  ,"Attività Sociali (bar, amici, parenti, feste,...)",Treno,45009.8638379484,27
17284,43.40154441 10.42462539,2014-06-04 05:25:48,216,Wednesday,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Automobile,1808.837532046072,27
17286,43.39088656 10.43597684,2014-06-04 05:41:36,848,Wednesday,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Treno,22403.88175927604,27
17288,43.65327162 10.364753,2014-06-04 06:07:45,633,Wednesday,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Treno,8705.388237805088,27
17402,43.70928541 10.39895759,2014-06-04 06:23:34,811,Wednesday,Al lavoro,Bici,2678.986116625796,27
17404,43.71788559 10.4226956,2014-06-04 13:34:10,670,Wednesday,"Servizi (dottore, banca, parrucchiere,...)",Automobile,7328.3234503729345,27
17406,43.71004688 10.41098564,2014-06-04 14:06:22,230,Wednesday,"Servizi (dottore, banca, parrucchiere,...)",Automobile,1158.022655588043,27
17408,43.71056355 10.39439865,2014-06-04 14:15:42,756,Wednesday,Al lavoro,Automobile,3297.870382596521,27
17410,43.71950051 10.42372228,2014-06-04 15:13:01,660,Wednesday,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Bici,2659.912878663722,27
17412,43.70830434 10.39535236,2014-06-04 15:37:21,3144,Wednesday,Verso casa,Treno,49141.666925632,27
17414,44.04905023 10.06068088,2014-06-04 17:21:36,223,Wednesday,"Svago (sport, escursioni, musei,...)",Automobile,1364.9045354653845,27
17596,44.03929961 10.06029121,2014-06-04 18:17:50,251,Wednesday,Verso casa,Automobile,1794.1000425339337,27
17598,44.05120606 10.05874294,2014-06-05 05:18:40,280,Thursday ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Piedi,332.066103196312,27
17600,44.04991748 10.06650416,2014-06-05 05:40:00,1908,Thursday ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Treno,32663.442833386423,27
17602,43.72345146 10.38755484,2014-06-05 06:20:33,282,Thursday ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Treno,2148.81544623944,27
17604,43.70929081 10.39429931,2014-06-05 07:15:04,908,Thursday ,Al lavoro,Bici,3279.5280030025624,27
20272,43.7189851 10.42327813,2014-06-05 15:02:37,775,Thursday ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Bici,2684.0229459546404,27
20274,43.71539678 10.38747983,2014-06-05 15:39:05,1576,Thursday ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Treno,30409.495470161964,27
21044,43.95714563 10.2279515,2014-06-05 16:10:50,1175,Thursday ,Verso casa,Treno,17327.755815668777,27
21046,44.05122657 10.05851774,2014-06-06 05:18:36,292,Friday   ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Piedi,340.6361305378181,27
21048,44.0502069 10.06533344,2014-06-06 05:27:18,2681,Friday   ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Treno,48757.77824508963,27
21050,43.70997226 10.40128977,2014-06-06 06:22:27,747,Friday   ,Al lavoro,Bici,2669.4596285701864,27
21052,43.71812635 10.42187838,2014-06-06 15:04:39,807,Friday   ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Bici,2867.8634230075127,27
21054,43.70844884 10.39675058,2014-06-06 15:36:53,3430,Friday   ,Verso casa,Treno,49076.78618920645,27
21286,44.03908079 10.06004275,2014-06-06 18:07:02,423,Friday   ,Verso casa,Automobile,1858.5521243925184,27
21288,44.0507747 10.05843799,2014-06-07 10:11:31,495,Saturday ,"Svago (sport, escursioni, musei,...)",Motociclo,4038.378910164573,27
21290,44.04235036 10.02600333,2014-06-07 13:01:59,370,Saturday ,Verso casa,Motociclo,3502.60638584654,27
21292,44.05062706 10.05873252,2014-06-07 16:31:34,531,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,3048.152339719916,27
21898,44.037901 10.04536224,2014-06-07 18:54:35,569,Saturday ,Verso casa,Automobile,4230.547033532404,27
21900,44.04946269 10.05657076,2014-06-08 13:00:12,3470,Sunday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,88401.04318493123,27
21902,43.40419243 10.42609846,2014-06-08 15:45:07,661,Sunday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,15156.123604436703,27
21904,43.31477451 10.5307814,2014-06-08 17:13:24,901,Sunday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,15928.122761916997,27
22312,43.40575289 10.42262425,2014-06-08 20:38:47,3363,Sunday   ,Verso casa,Automobile,89561.01932964577,27
22314,44.05084475 10.05831703,2014-06-09 05:17:52,313,Monday   ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Piedi,482.4363556054561,27
22316,44.05010761 10.06537645,2014-06-09 05:32:44,2821,Monday   ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Treno,48998.51401090935,27
22318,43.70916469 10.39884901,2014-06-09 06:24:01,287,Monday   ,"Servizi (dottore, banca, parrucchiere,...)",Bici,740.1738701006179,27
22320,43.71506471 10.3999762,2014-06-09 07:08:14,693,Monday   ,Al lavoro,Bici,2398.926427505753,27
22322,43.71911934 10.42310459,2014-06-09 15:09:11,822,Monday   ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Bici,2693.973860302667,27
22324,43.70813198 10.39676238,2014-06-09 15:39:16,587,Monday   ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Treno,9800.915824066407,27
22326,43.83164555 10.28612399,2014-06-09 15:54:20,957,Monday   ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Treno,18231.55647518804,27
22328,43.98601918 10.18842529,2014-06-09 16:17:01,988,Monday   ,Verso casa,Treno,12852.180133621643,27
22330,44.05203312 10.05988205,2014-06-09 18:44:17,541,Monday   ,Prendere o lasciare qualcuno,Automobile,6595.897050177819,27
22332,44.03317122 10.13124577,2014-06-09 18:59:49,267,Monday   ,"Svago (sport, escursioni, musei,...)",Automobile,1389.704940724726,27
22334,44.03866042 10.14137117,2014-06-09 20:44:43,878,Monday   ,Verso casa,Automobile,8840.423564312026,27
22544,44.04913791 10.06713472,2014-06-10 05:47:35,37,Tuesday  ,"Spostamento incompleto (batteria scarica, crash app, errore di connessione GPS)",Treno,1049.662243894218,27
22546,43.72342675 10.38747934,2014-06-10 06:32:49,216,Tuesday  ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Treno,1988.352464227878,27
22548,43.70926485 10.39877887,2014-06-10 06:43:38,678,Tuesday  ,Al lavoro,Bici,2526.2801216895755,27
