tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
16036,43.6663187994097 10.58053487912806,2014-06-01 10:58:26,898,Sunday   ,"A mangiare fuori (ristorante, fast food, pizzeria)",Automobile,12606.11049404602,567
16138,43.68990912106231 10.47032793984792,2014-06-01 14:50:42,1597,Sunday   ,Verso casa,Automobile,18005.704531186417,567
16142,43.66632902533157 10.58060444892438,2014-06-01 18:47:32,1971,Sunday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,32315.592047966933,567
16302,43.62736993939021 10.29362794944113,2014-06-01 20:06:19,1795,Sunday   ,Verso casa,Automobile,31444.15698906853,567
16306,43.66560554135932 10.57386724279316,2014-06-02 10:50:31,1895,Monday   ,"A mangiare fuori (ristorante, fast food, pizzeria)",Automobile,29944.942781555364,567
16308,43.62769033763895 10.29667577707236,2014-06-02 14:01:31,1225,Monday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,16991.52472034292,567
16396,43.70984640411064 10.41006469216464,2014-06-02 15:35:08,1786,Monday   ,Verso casa,Automobile,21635.5682181142,567
16398,43.66638990725378 10.58063084912633,2014-06-03 05:08:23,1104,Tuesday  ,"Servizi (dottore, banca, parrucchiere,...)",Automobile,13815.102532433766,567
16536,43.69472473398196 10.45916911215564,2014-06-03 05:30:10,729,Tuesday  ,Al lavoro,Automobile,5797.068209537974,567
16540,43.71039789714488 10.39893934159819,2014-06-03 10:00:28,1129,Tuesday  ,"Servizi (dottore, banca, parrucchiere,...)",Automobile,17351.7526926135,567
16544,43.66639420654489 10.58060832622744,2014-06-03 11:15:10,732,Tuesday  ,"A mangiare fuori (ristorante, fast food, pizzeria)",Automobile,11622.71534938694,567
16898,43.67585145974239 10.47149136469952,2014-06-03 11:49:10,827,Tuesday  ,Al lavoro,Automobile,10579.096987297962,567
17678,43.71017237197954 10.39792145603373,2014-06-03 17:49:54,1322,Tuesday  ,Verso casa,Automobile,18527.9220270712,567
17682,43.66657736345088 10.58045950305238,2014-06-04 06:06:12,856,Wednesday,"Servizi (dottore, banca, parrucchiere,...)",Automobile,8951.109955942675,567
17686,43.66637427508881 10.58071254300471,2014-06-04 11:22:19,1315,Wednesday,Al lavoro,Automobile,19054.95463970222,567
17724,43.71030573936022 10.39875839902719,2014-06-04 17:46:15,1213,Wednesday,Verso casa,Automobile,18560.80339103862,567
17690,43.6664339508152 10.58073458708222,2014-06-05 06:02:37,1415,Thursday ,"Servizi (dottore, banca, parrucchiere,...)",Automobile,14539.962466942772,567
17694,43.6947268230148 10.44728218824933,2014-06-05 06:37:59,1120,Thursday ,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,23130.93602532692,567
17812,43.65199082809421 10.62479251274313,2014-06-05 07:32:06,522,Thursday ,Verso casa,Automobile,5722.694765962254,567
17814,43.6662809970264 10.58016356081756,2014-06-05 11:26:59,587,Thursday ,Prendere o lasciare qualcuno,Automobile,3786.37125251061,567
20312,43.69588747158991 10.58598554694148,2014-06-05 11:39:00,1429,Thursday ,Al lavoro,Automobile,21139.837402905232,567
20316,43.70981282570509 10.39860325242217,2014-06-05 17:54:55,1348,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,20946.9687501282,567
20554,43.69603132720639 10.58608959517217,2014-06-05 20:01:05,532,Thursday ,Verso casa,Automobile,4581.482818315435,567
20558,43.66651075454982 10.58064036307365,2014-06-06 05:13:27,1163,Friday   ,Al lavoro,Automobile,18805.30290659496,567
20718,43.7100329890019 10.39892363893576,2014-06-06 10:49:23,853,Friday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,6145.686127870802,567
20722,43.69477187727504 10.45919811942216,2014-06-06 12:30:03,1283,Friday   ,Al lavoro,Automobile,11329.996033973865,567
20726,43.66661970973356 10.58070628904792,2014-06-06 15:12:39,1414,Friday   ,Al lavoro,Automobile,19321.914952302606,567
20812,43.71023438439217 10.39899894368332,2014-06-06 17:17:10,1255,Friday   ,Verso casa,Automobile,18481.74535912613,567
20816,43.6663921096263 10.58073621139647,2014-06-06 19:21:54,916,Friday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,9244.519043067685,567
20920,43.69204708515364 10.51416652952999,2014-06-06 20:13:08,732,Friday   ,Verso casa,Automobile,7751.30125243881,567
20924,43.66651339986427 10.5807274865942,2014-06-07 06:23:59,1765,Saturday ,"A mangiare fuori (ristorante, fast food, pizzeria)",Automobile,31088.714678863587,567
20928,43.67279091409432 10.27221245529123,2014-06-07 07:27:22,335,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,1589.3446210915386,567
20956,43.67952825971291 10.28554838151697,2014-06-07 07:50:58,2283,Saturday ,Verso casa,Automobile,27427.64771011754,567
21114,43.66707271525073 10.53732125732357,2014-06-07 08:50:34,626,Saturday ,Verso casa,Automobile,5725.588578026801,567
21120,43.66639422684859 10.58060149251791,2014-06-07 17:15:56,1211,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,9764.121699808848,567
21124,43.66653835197726 10.5806262949259,2014-06-07 18:17:46,1160,Saturday ,"A mangiare fuori (ristorante, fast food, pizzeria)",Automobile,16522.906385071823,567
21314,43.62216729209164 10.40473401547447,2014-06-07 21:54:32,1048,Saturday ,Verso casa,Automobile,16567.497905845223,567
21318,43.66658100713283 10.58056572680658,2014-06-08 06:35:28,422,Sunday   ,"A mangiare fuori (ristorante, fast food, pizzeria)",Automobile,3327.099738074703,567
21322,43.66893877279355 10.61437245459353,2014-06-08 07:00:17,1362,Sunday   ,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,24973.812292840725,567
21518,43.70715868136616 10.43083128149119,2014-06-08 07:47:51,1006,Sunday   ,Verso casa,Automobile,16223.121163535468,567
21560,43.66635584742172 10.58059941978248,2014-06-08 14:53:05,451,Sunday   ,Prendere o lasciare qualcuno,Automobile,3736.838414444307,567
21564,43.69585226759659 10.58599677869173,2014-06-08 15:03:17,1697,Sunday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,24846.4300211964,567
21662,43.73690615877857 10.38305304945482,2014-06-08 16:12:18,1730,Sunday   ,Verso casa,Automobile,23897.808747555337,567
21670,43.66637483191349 10.58070899942432,2014-06-08 17:57:33,377,Sunday   ,Prendere o lasciare qualcuno,Automobile,3722.0144248050615,567
21666,43.69589128535586 10.58595939540359,2014-06-08 18:29:54,986,Sunday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,10430.577911623986,567
21758,43.68703870287657 10.48691882713589,2014-06-08 20:45:30,831,Sunday   ,Verso casa,Automobile,8560.902788129664,567
21914,43.66658552813065 10.58073431764807,2014-06-09 05:47:20,1386,Monday   ,Al lavoro,Automobile,20390.69335796666,567
21952,43.71011104752232 10.39923864810807,2014-06-09 10:32:52,1162,Monday   ,Verso casa,Automobile,18499.863254076463,567
21954,43.66650963303756 10.58063983506373,2014-06-09 12:55:46,1870,Monday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,24825.34522054891,567
22050,43.73731603384367 10.39810719900801,2014-06-09 14:31:52,896,Monday   ,Al lavoro,Automobile,4729.123449673721,567
22374,43.71026558125074 10.3989293078664,2014-06-09 18:17:29,1230,Monday   ,Verso casa,Automobile,18481.452218662456,567
22378,43.66635964330904 10.58078509334927,2014-06-10 10:17:44,1033,Tuesday  ,Prendere o lasciare qualcuno,Automobile,15983.085974335056,567
22448,43.69324733972893 10.45893508941909,2014-06-10 11:51:55,509,Tuesday  ,Al lavoro,Automobile,5555.518955405407,567
