tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
43198,43.718021 10.39015,2014-06-14 09:06:39,534,Saturday ,"Svago (sport, escursioni, musei,...)",Bici,2013.838318564627,952
43200,43.729931 10.384261,2014-06-14 10:58:18,239,Saturday ,"Shopping (supermercato, fornaio, macellaio,...)",Bici,923.3946309365756,952
43158,43.727406 10.390459,2014-06-14 11:11:45,177,Saturday ,Verso casa,Bici,742.3812517601339,952
43260,43.718063 10.390059,2014-06-16 10:32:02,465,Monday   ,"Svago (sport, escursioni, musei,...)",Bici,2065.362653737241,952
43262,43.731975 10.386863,2014-06-16 12:27:29,182,Monday   ,"Shopping (supermercato, fornaio, macellaio,...)",Bici,548.2020095317077,952
43264,43.72766 10.389928,2014-06-16 12:34:44,381,Monday   ,Verso casa,Bici,1221.8603245402012,952
43304,43.718469 10.389611,2014-06-19 11:23:02,434,Thursday ,"Svago (sport, escursioni, musei,...)",Bici,1975.4567687236588,952
43306,43.729906 10.384537,2014-06-19 13:22:35,745,Thursday ,Verso casa,Bici,2102.2833164173485,952
43308,43.716268 10.397066,2014-06-19 14:56:49,265,Thursday ,"Svago (sport, escursioni, musei,...)",Piedi,314.9488629612165,952
43316,43.718003 10.390121,2014-06-21 09:17:13,638,Saturday ,"Svago (sport, escursioni, musei,...)",Bici,2056.925696946097,952
43318,43.730213 10.38395,2014-06-21 10:57:45,337,Saturday ,"Shopping (supermercato, fornaio, macellaio,...)",Bici,894.2254275576215,952
43320,43.727034 10.390518,2014-06-21 11:09:31,483,Saturday ,Verso casa,Bici,1096.8767493774449,952
43348,43.718123 10.390106,2014-06-26 08:51:42,544,Thursday ,"Svago (sport, escursioni, musei,...)",Bici,2043.7545867686383,952
43354,43.731196 10.383998,2014-06-26 10:59:53,352,Thursday ,"Shopping (supermercato, fornaio, macellaio,...)",Bici,818.4784299996556,952
43356,43.724906 10.391278,2014-06-26 11:26:22,416,Thursday ,Verso casa,Bici,844.6469590394297,952
43112,43.718136 10.389851,2014-06-28 08:00:21,591,Saturday ,"Svago (sport, escursioni, musei,...)",Bici,1984.658418923822,952
43114,43.730095 10.383894,2014-06-28 10:22:23,541,Saturday ,Verso casa,Bici,2027.1590837952365,952
43116,43.718043 10.390163,2014-06-28 12:40:23,638,Saturday ,"Shopping (supermercato, fornaio, macellaio,...)",Motociclo,4826.3076576087005,952
43118,43.726426 10.417585,2014-06-28 13:55:46,159,Saturday ,Verso casa,Motociclo,1829.47364894946,952
43296,43.718224 10.38954,2014-07-01 08:18:11,321,Tuesday  ,"Shopping (supermercato, fornaio, macellaio,...)",Bici,664.1468730536445,952
43298,43.723435 10.39168,2014-07-01 08:40:42,393,Tuesday  ,"Svago (sport, escursioni, musei,...)",Piedi,1385.1387027502058,952
43324,43.731175 10.383984,2014-07-01 10:54:29,303,Tuesday  ,"Shopping (supermercato, fornaio, macellaio,...)",Bici,820.4947538153032,952
