tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
30928,43.72454239769267 10.40710034475936,2014-07-02 12:10:31,909,Wednesday,Prendere o lasciare qualcuno,Automobile,6254.217222787662,744
31064,43.70887241963895 10.39810335308385,2014-07-02 12:54:45,422,Wednesday,"A mangiare fuori (ristorante, fast food, pizzeria)",Automobile,2942.0730509053665,744
31066,43.70440361627836 10.42631237304854,2014-07-02 14:47:26,954,Wednesday,Verso casa,Automobile,5862.613159080002,744
31068,43.72466323936204 10.40704233173509,2014-07-02 17:19:23,362,Wednesday,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,1607.890400734257,744
31286,43.72535215197409 10.41791356141476,2014-07-02 17:41:54,296,Wednesday,Verso casa,Automobile,2223.712372330852,744
33218,43.72459821969964 10.40713182061463,2014-07-10 12:03:04,892,Thursday ,Prendere o lasciare qualcuno,Automobile,4580.362367692568,744
33220,43.71002899895835 10.39849940464161,2014-07-10 12:22:01,760,Thursday ,Verso casa,Automobile,4342.434679020807,744
33224,43.72483953512945 10.4076629339674,2014-07-10 16:35:33,386,Thursday ,"Svago (sport, escursioni, musei,...)",Bici,1656.224414006099,744
33228,43.71739303783504 10.39710782357649,2014-07-10 18:19:48,534,Thursday ,Verso casa,Bici,1367.3657868034586,744
33282,43.72460635115645 10.40715873462365,2014-07-10 23:45:32,1303,Thursday ,Prendere o lasciare qualcuno,Automobile,10666.888386187678,744
