tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
15290,43.71602608 10.41221019,2014-05-30 06:17:28,680,Friday   ,Al lavoro,Bici,1725.9458316004775,538
15292,43.7071841 10.401907,2014-05-30 06:35:16,661,Friday   ,Al lavoro,Treno,19030.369590089293,538
15294,43.66234461 10.62887911,2014-05-30 15:48:57,827,Friday   ,Verso casa,Treno,19384.378143073227,538
15296,43.70848419 10.40012831,2014-05-30 16:06:26,658,Friday   ,"Shopping (abbigliamento, calzature, mobili...)",Bici,1744.0803183116782,538
15298,43.71824861 10.4043307,2014-05-30 16:24:23,300,Friday   ,Verso casa,Bici,791.0708014869406,538
15300,43.71787785 10.41222945,2014-05-30 17:18:53,301,Friday   ,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,1444.5723452822149,538
15302,43.71454763 10.42113312,2014-05-30 18:22:19,139,Friday   ,Verso casa,Automobile,887.2204531261625,538
17374,43.71701276 10.41301323,2014-06-04 06:10:57,523,Wednesday,Al lavoro,Bici,1648.7396113685738,538
17376,43.70317328 10.40982747,2014-06-04 06:35:11,924,Wednesday,Al lavoro,Treno,18471.801459465503,538
17378,43.70850676 10.40058296,2014-06-04 17:33:58,603,Wednesday,"Shopping (supermercato, fornaio, macellaio,...)",Bici,1778.867091275428,538
17380,43.7084344 10.41120585,2014-06-04 17:59:56,535,Wednesday,Verso casa,Bici,1252.3831677095109,538
22600,43.71719676 10.41286784,2014-06-10 06:17:21,665,Tuesday  ,Al lavoro,Bici,1784.7725270847898,538
22602,43.70731783 10.40055887,2014-06-10 06:33:40,717,Tuesday  ,Al lavoro,Treno,19156.843046559,538
22604,43.70795229 10.39932446,2014-06-10 17:06:44,678,Tuesday  ,Verso casa,Bici,1737.5435047728877,538
22606,43.71779862 10.41246125,2014-06-10 18:17:15,710,Tuesday  ,"A mangiare fuori (ristorante, fast food, pizzeria)",Bici,804.8838437749591,538
