tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
24580,43.677166 10.434169,2014-06-13 11:37:15,699,Friday   ,"A mangiare fuori (ristorante, fast food, pizzeria)",Automobile,6310.03787417306,745
24562,43.713714 10.406033,2014-06-13 12:32:04,699,Friday   ,Al lavoro,Automobile,7496.385071879485,745
24578,43.677198 10.434298,2014-06-13 15:58:24,798,Friday   ,"Shopping (abbigliamento, calzature, mobili...)",Automobile,7443.217456920481,745
24550,43.727494 10.422225,2014-06-13 16:25:52,438,Friday   ,Verso casa,Automobile,2833.1854058783274,745
24574,43.712086 10.429467,2014-06-13 19:38:32,455,Friday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,2578.0373919377207,745
24566,43.710833 10.399376,2014-06-13 21:15:56,1905,Friday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,1887.9676729083687,745
24554,43.719126 10.413052,2014-06-13 21:51:02,358,Friday   ,Verso casa,Automobile,2480.519637479172,745
24564,43.711828 10.433807,2014-06-14 07:51:58,961,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,9089.17725112395,745
24576,43.760153 10.438907,2014-06-14 13:13:09,873,Saturday ,Verso casa,Automobile,7384.988361032629,745
24568,43.712042 10.429587,2014-06-14 15:58:35,431,Saturday ,Al lavoro,Automobile,5093.742640011243,745
24558,43.677465 10.4342,2014-06-14 17:05:55,454,Saturday ,Verso casa,Automobile,5047.6159154433735,745
24570,43.712178 10.429734,2014-06-14 18:12:09,324,Saturday ,Prendere o lasciare qualcuno,Automobile,1331.8197104930643,745
24582,43.715366 10.415736,2014-06-14 18:20:45,2696,Saturday ,"A mangiare fuori (ristorante, fast food, pizzeria)",Automobile,40232.205558128575,745
24802,43.788944 10.688592,2014-06-14 21:14:57,2771,Saturday ,Verso casa,Automobile,39393.99031785977,745
24810,43.712126 10.429555,2014-06-15 17:21:20,707,Sunday   ,Prendere o lasciare qualcuno,Automobile,3039.0293120792435,745
24806,43.708937 10.398215,2014-06-15 17:35:35,523,Sunday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,3162.422972078753,745
24812,43.721124 10.41932,2014-06-15 22:02:11,335,Sunday   ,Verso casa,Automobile,1975.127877854312,745
25486,43.71204 10.429695,2014-06-16 06:13:41,439,Monday   ,Al lavoro,Automobile,4809.22075074612,745
25490,43.67716 10.434257,2014-06-16 15:34:56,593,Monday   ,Verso casa,Automobile,4944.156324043212,745
25494,43.712487 10.429731,2014-06-16 17:35:01,1063,Monday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Bici,2792.80522979913,745
25496,43.713037 10.406316,2014-06-16 23:36:47,792,Monday   ,Verso casa,Bici,2336.6553519266063,745
25504,43.712192 10.429635,2014-06-17 14:41:42,298,Tuesday  ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Automobile,875.4617421163582,745
25506,43.704972 10.425145,2014-06-17 14:48:20,804,Tuesday  ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,680.6581116143659,745
25584,43.725009 10.418049,2014-06-17 19:26:00,581,Tuesday  ,Verso casa,Automobile,2899.73771826225,745
25588,43.71228 10.429474,2014-06-18 06:08:26,214,Wednesday,Prendere o lasciare qualcuno,Bici,435.2620526423623,745
25592,43.711329 10.434386,2014-06-18 06:14:57,403,Wednesday,"Servizi (dottore, banca, parrucchiere,...)",Bici,1447.4000849770046,745
25594,43.710438 10.421002,2014-06-18 07:28:10,288,Wednesday,Verso casa,Bici,968.1953566605306,745
25768,43.712134 10.429619,2014-06-18 07:36:09,465,Wednesday,Al lavoro,Automobile,4767.754567179906,745
25884,43.677473 10.433937,2014-06-18 16:36:31,1209,Wednesday,Verso casa,Automobile,8498.266439538764,745
26156,43.712339 10.429721,2014-06-19 06:01:20,704,Thursday ,Al lavoro,Automobile,5228.011550696162,745
26160,43.677118 10.434351,2014-06-19 16:27:37,969,Thursday ,"Shopping (abbigliamento, calzature, mobili...)",Automobile,7408.350637869813,745
26340,43.707847 10.401841,2014-06-19 16:47:39,579,Thursday ,Verso casa,Automobile,2704.331337196837,745
27308,43.711612 10.434082,2014-06-20 06:09:28,365,Friday   ,Al lavoro,Automobile,4650.349208758116,745
27312,43.677465 10.434176,2014-06-20 11:45:41,607,Friday   ,"A mangiare fuori (ristorante, fast food, pizzeria)",Automobile,6226.1691721840925,745
27322,43.714939 10.403342,2014-06-20 12:31:18,822,Friday   ,Al lavoro,Automobile,7032.519789938191,745
27316,43.677399 10.434383,2014-06-20 15:16:25,532,Friday   ,Verso casa,Automobile,5017.948482755812,745
27318,43.712175 10.429208,2014-06-20 15:33:03,803,Friday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Bici,2778.615086145948,745
28330,43.711214 10.434241,2014-06-24 06:16:22,395,Tuesday  ,Al lavoro,Automobile,4595.222264787471,745
28334,43.679178 10.433698,2014-06-24 11:39:24,415,Tuesday  ,Verso casa,Automobile,4337.997710671261,745
28338,43.677372 10.434305,2014-06-24 15:29:24,557,Tuesday  ,Verso casa,Automobile,5007.016241788631,745
28634,43.712157 10.429513,2014-06-25 06:06:12,701,Wednesday,Al lavoro,Automobile,5147.2225633257485,745
28642,43.678599 10.431905,2014-06-25 09:27:48,1085,Wednesday,"Servizi (dottore, banca, parrucchiere,...)",Automobile,5920.262939752223,745
28640,43.710004 10.430993,2014-06-25 10:30:21,480,Wednesday,Al lavoro,Automobile,4561.7878982773245,745
28644,43.677446 10.434355,2014-06-25 15:41:16,494,Wednesday,Verso casa,Automobile,4934.702046759349,745
30592,43.71235 10.43244,2014-06-26 06:01:46,723,Thursday ,Al lavoro,Automobile,4942.588268295996,745
30634,43.677778 10.434142,2014-06-26 11:42:06,603,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,6204.759688784147,745
30632,43.708291 10.435811,2014-06-26 13:26:31,340,Thursday ,Al lavoro,Automobile,4115.380275398595,745
30628,43.713173 10.406524,2014-06-26 17:33:42,1106,Thursday ,Verso casa,Automobile,4581.032655071387,745
30638,43.677212 10.434597,2014-06-27 15:31:57,815,Friday   ,Prendere o lasciare qualcuno,Automobile,6364.20611399602,745
30596,43.714407 10.420681,2014-06-27 18:33:24,322,Friday   ,Verso casa,Automobile,1063.063084354229,745
30616,43.712434 10.429104,2014-06-27 19:29:09,1342,Friday   ,"Svago (sport, escursioni, musei,...)",Bici,3325.104891098264,745
30618,43.713008 10.40026,2014-06-27 19:59:54,276,Friday   ,"Svago (sport, escursioni, musei,...)",Bici,310.9488882270704,745
30620,43.7106 10.398443,2014-06-27 20:21:39,243,Friday   ,"Svago (sport, escursioni, musei,...)",Bici,536.5668912583674,745
30622,43.715239 10.396814,2014-06-27 20:40:32,490,Friday   ,"Svago (sport, escursioni, musei,...)",Bici,1141.1512171674678,745
30624,43.719966 10.402967,2014-06-27 21:01:23,427,Friday   ,"Svago (sport, escursioni, musei,...)",Bici,978.3426623312756,745
30626,43.722689 10.394104,2014-06-27 21:37:00,1364,Friday   ,Verso casa,Bici,3826.933047558638,745
