tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
11032,43.70928347110748 10.504684690386057,2014-05-19 06:59:36,918,Monday   ,Prendere o lasciare qualcuno,Automobile,8022.178543907263,26
11034,43.71132966130972 10.43431794270873,2014-05-19 07:52:24,555,Monday   ,Al lavoro,Automobile,3087.876692505621,26
11036,43.722738018259406 10.41747928597033,2014-05-19 09:31:54,191,Monday   ,"Spostamento errato (Errore GPS, mai stato li')",Unknown,676.0624855954072,26
11038,43.74233838636428 10.601725336164236,2014-05-19 11:33:32,499,Monday   ,"Spostamento errato (Errore GPS, mai stato li')",Unknown,6611.104695988617,26
11044,43.71881889179349 10.421135807409883,2014-05-19 15:31:45,255,Monday   ,"Spostamento errato (Errore GPS, mai stato li')",Unknown,259.03020937613644,26
11046,43.717988287098706 10.421370919793844,2014-05-19 15:45:41,483,Monday   ,Prendere o lasciare qualcuno,Automobile,2771.0763507321526,26
11048,43.711464065127075 10.434450125321746,2014-05-19 15:58:41,1446,Monday   ,"Svago (sport, escursioni, musei,...)",Automobile,6839.027835775792,26
11050,43.73745651450008 10.398024301975965,2014-05-19 17:32:43,1379,Monday   ,Verso casa,Automobile,12422.893662914965,26
11122,43.70933761820197 10.504634818062186,2014-05-20 07:17:54,808,Tuesday  ,Prendere o lasciare qualcuno,Automobile,7986.390967985753,26
11124,43.7113740015775 10.43434577062726,2014-05-20 07:32:04,823,Tuesday  ,Al lavoro,Automobile,2782.818158606543,26
11126,43.73613623902202 10.400093458592892,2014-05-20 12:19:02,155,Tuesday  ,"Spostamento errato (Errore GPS, mai stato li')",Unknown,2701.233747258772,26
11128,43.71848508249968 10.422509852796793,2014-05-20 13:09:19,155,Tuesday  ,"Spostamento errato (Errore GPS, mai stato li')",Unknown,315.3174121444474,26
11130,43.720136526972055 10.421761348843575,2014-05-20 13:16:01,234,Tuesday  ,"Spostamento errato (Errore GPS, mai stato li')",Unknown,243.2794518998826,26
11132,43.71845172252506 10.422153370454907,2014-05-20 14:53:30,265,Tuesday  ,"Spostamento errato (Errore GPS, mai stato li')",Unknown,201.6969864278928,26
11062,43.7092824652791 10.504678068682551,2014-05-21 06:34:04,397,Wednesday,"A mangiare fuori (ristorante, fast food, pizzeria)",Automobile,2015.53917522316,26
11064,43.69949357584119 10.516317849978805,2014-05-21 06:50:45,406,Wednesday,Verso casa,Automobile,3079.9840801305645,26
11066,43.70926561765373 10.504656275734305,2014-05-21 07:03:24,1607,Wednesday,"Servizi (dottore, banca, parrucchiere,...)",Automobile,11109.566528338752,26
11414,43.71884202584624 10.422094780951738,2014-05-21 17:35:06,823,Wednesday,Verso casa,Automobile,9058.316689850895,26
11698,43.70937483385205 10.504480758681893,2014-05-22 07:16:13,1490,Thursday ,Al lavoro,Automobile,11126.836844469806,26
11700,43.718453398905694 10.422353697940707,2014-05-22 12:02:49,262,Thursday ,"Spostamento errato (Errore GPS, mai stato li')",Unknown,1580.4651730329042,26
11702,43.72401466593146 10.44345430098474,2014-05-22 16:31:02,1133,Thursday ,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,12121.461144484996,26
11704,43.72356841340661 10.515088476240635,2014-05-22 17:02:53,496,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,1992.865375314302,26
13556,43.73954955954105 10.52286570891738,2014-05-22 20:06:37,668,Thursday ,Unknown,Automobile,4665.325742944285,26
13564,43.7088958080858 10.504427114501595,2014-05-25 06:15:47,358,Sunday   ,"Servizi (dottore, banca, parrucchiere,...)",Automobile,1021.4720395199944,26
13566,43.705636211670935 10.505237225443125,2014-05-25 06:26:21,290,Sunday   ,"A mangiare fuori (ristorante, fast food, pizzeria)",Automobile,1084.9948155611198,26
13568,43.69891899637878 10.515487371012568,2014-05-25 07:06:19,419,Sunday   ,Verso casa,Automobile,2318.427158224504,26
