tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
11098,43.7191194041 10.4222972137,2014-05-20 11:14:41,853,Tuesday  ,"A mangiare fuori (ristorante, fast food, pizzeria)",Bici,1850.3985612797549,109
11100,43.719807728 10.4216957503,2014-05-20 16:53:08,614,Tuesday  ,"Svago (sport, escursioni, musei,...)",Bici,2096.342205371665,109
11102,43.7197217051 10.4038583212,2014-05-20 18:49:16,217,Tuesday  ,"Attività Sociali (bar, amici, parenti, feste,...)",Bici,579.7244110103634,109
11104,43.7211555938 10.3974339176,2014-05-20 21:08:24,268,Tuesday  ,Verso casa,Bici,1047.494800780359,109
11262,43.6890099427 10.4356464326,2014-05-21 11:46:23,885,Wednesday,"A mangiare fuori (ristorante, fast food, pizzeria)",Automobile,17575.958994465534,109
11264,43.673247813 10.2725822359,2014-05-21 13:13:36,1749,Wednesday,Al lavoro,Automobile,22409.6024213547,109
11266,43.7191194041 10.4222972137,2014-05-21 16:24:47,566,Wednesday,"Attività Sociali (bar, amici, parenti, feste,...)",Bici,1371.3687630436025,109
11654,43.715158004 10.4215452099,2014-05-21 18:18:11,889,Wednesday,Verso casa,Bici,3456.931832799826,109
11656,43.7302780218 10.3994286661,2014-05-22 08:08:08,842,Thursday ,"Shopping (abbigliamento, calzature, mobili...)",Automobile,3686.76886371167,109
11658,43.7164441937 10.4012142861,2014-05-22 08:26:16,796,Thursday ,Al lavoro,Automobile,3035.9941006808235,109
12674,43.7204293709 10.4216426243,2014-05-22 16:51:36,736,Thursday ,"Shopping (supermercato, fornaio, macellaio,...)",Piedi,815.7443246525576,109
12676,43.7146257615 10.4210995857,2014-05-22 22:35:11,441,Thursday ,Verso casa,Automobile,2914.511798874922,109
12678,43.7302780218 10.3994286661,2014-05-23 06:48:41,994,Friday   ,Al lavoro,Automobile,3919.303795821093,109
12680,43.7198505637 10.423142938,2014-05-23 11:10:11,967,Friday   ,"A mangiare fuori (ristorante, fast food, pizzeria)",Automobile,5805.735402218953,109
12682,43.7165304258 10.400552299,2014-05-23 11:54:50,3581,Friday   ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Automobile,81681.589624954,109
12684,43.799403481 11.2070770893,2014-05-23 13:14:28,646,Friday   ,"Servizi (dottore, banca, parrucchiere,...)",Automobile,1941.0538640098853,109
12704,43.6541661819 10.6609559147,2014-05-25 19:23:51,405,Sunday   ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Automobile,9880.720868830736,109
12706,43.6922874043 10.4350863265,2014-05-25 19:37:57,658,Sunday   ,Verso casa,Automobile,5710.500148220662,109
12916,43.7302780218 10.3994286661,2014-05-25 20:04:14,376,Sunday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,375.43831216309457,109
12918,43.7302780218 10.3994286661,2014-05-26 08:05:55,548,Monday   ,Al lavoro,Bici,2375.275536396971,109
12920,43.7198883181 10.4225350329,2014-05-26 10:53:55,669,Monday   ,"A mangiare fuori (ristorante, fast food, pizzeria)",Bici,1968.4242426456728,109
12922,43.7060894184 10.4185405432,2014-05-26 12:07:06,745,Monday   ,Al lavoro,Bici,2094.5852652753792,109
12924,43.7191194041 10.4222972137,2014-05-26 15:08:58,381,Monday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Bici,1098.3083299904852,109
12926,43.7137225235 10.4324256573,2014-05-26 18:08:51,1059,Monday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Bici,2781.913143940882,109
12928,43.7187941396 10.4021530193,2014-05-26 20:07:57,631,Monday   ,Verso casa,Bici,1390.1634281444422,109
14102,43.7302780218 10.3994286661,2014-05-27 08:25:57,592,Tuesday  ,Al lavoro,Bici,2420.819371250624,109
14104,43.7200694619 10.4224983593,2014-05-27 14:58:17,718,Tuesday  ,Verso casa,Bici,2311.237886694229,109
14106,43.7302780218 10.3994286661,2014-05-27 19:29:03,342,Tuesday  ,"Attività Sociali (bar, amici, parenti, feste,...)",Bici,1439.529526907187,109
14108,43.7181411659 10.3998243162,2014-05-27 21:07:52,219,Tuesday  ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,315.78873437834056,109
14778,43.7199074166 10.3996160975,2014-05-27 22:09:49,212,Tuesday  ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,246.2456478834329,109
14780,43.7211555938 10.3974339176,2014-05-27 22:17:45,304,Tuesday  ,Verso casa,Bici,1049.024726015737,109
15090,43.7300970854 10.3998261267,2014-05-29 08:20:08,229,Thursday ,"Svago (sport, escursioni, musei,...)",Piedi,393.0787696307879,109
16578,43.7302780218 10.3994286661,2014-05-29 09:34:11,710,Thursday ,Al lavoro,Bici,2389.026130803824,109
16582,43.7181431362 10.4270999674,2014-05-29 17:03:24,547,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Bici,2027.1495507892369,109
16584,43.7302780218 10.3994286661,2014-05-30 08:25:18,723,Friday   ,Al lavoro,Bici,2516.4367084977307,109
16586,43.7191194041 10.4222972137,2014-05-30 11:08:39,390,Friday   ,"Servizi (dottore, banca, parrucchiere,...)",Bici,931.2839424028252,109
16588,43.7213292965 10.4117158594,2014-05-30 11:29:09,105,Friday   ,"A mangiare fuori (ristorante, fast food, pizzeria)",Bici,452.9607021527382,109
16590,43.7198830636 10.4074185292,2014-05-30 12:23:55,567,Friday   ,Al lavoro,Bici,1649.5882557005968,109
16592,43.7197290369 10.4224692688,2014-05-30 15:44:16,488,Friday   ,"Shopping (supermercato, fornaio, macellaio,...)",Bici,1636.126626086457,109
16594,43.7263842778 10.404658791,2014-05-30 16:18:13,301,Friday   ,Verso casa,Bici,846.414776359283,109
16596,43.7291000562 10.3999565535,2014-05-30 17:04:40,372,Friday   ,"Svago (sport, escursioni, musei,...)",Bici,1298.351488754798,109
16598,43.7197217051 10.4038583212,2014-05-30 18:48:19,541,Friday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,580.9975592491805,109
16600,43.7192980362 10.4003473345,2014-05-30 18:57:40,160,Friday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,312.66247953568165,109
16602,43.7302780218 10.3994286661,2014-05-31 08:14:56,983,Saturday ,"A mangiare fuori (ristorante, fast food, pizzeria)",Automobile,4308.154257495153,109
16604,43.7120609281 10.4224586149,2014-05-31 08:45:25,171,Saturday ,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,550.6364346179997,109
16606,43.7159661506 10.4232637878,2014-05-31 09:13:21,580,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,4777.681612589043,109
16608,43.6954457279 10.4248986317,2014-05-31 18:47:21,992,Saturday ,Verso casa,Automobile,9069.871437954356,109
16610,43.7164935994 10.4018964093,2014-06-01 00:56:14,226,Sunday   ,"Spostamento incompleto (batteria scarica, crash app, errore di connessione GPS)",Piedi,202.83581395903693,109
