tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
21146,43.72168887316544 10.414340636698237,2014-06-07 07:06:58,482,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,3045.495359888718,709
21148,43.71002256805284 10.398828499760537,2014-06-07 07:18:31,931,Saturday ,"Shopping (abbigliamento, calzature, mobili...)",Automobile,7852.116446778126,709
21150,43.68760046256593 10.430180073338011,2014-06-07 07:42:33,2187,Saturday ,Verso casa,Automobile,27951.86880707029,709
21152,43.489773322809285 10.503061158577987,2014-06-07 12:35:58,3717,Saturday ,"Svago (sport, escursioni, musei,...)",Motociclo,49518.42718227469,709
21154,43.71602255080438 10.400212490954797,2014-06-07 14:36:24,302,Saturday ,"Svago (sport, escursioni, musei,...)",Motociclo,2000.523740346988,709
21156,43.71102107049582 10.397595885887531,2014-06-07 14:49:19,4830,Saturday ,Verso casa,Motociclo,71520.4971324427,709
21158,43.49056031714398 10.504418721670847,2014-06-07 16:11:07,192,Saturday ,"Svago (sport, escursioni, musei,...)",Motociclo,579.3374885146517,709
21160,43.48977664833107 10.504099751392493,2014-06-07 17:30:46,1699,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,27055.43550338646,709
22112,43.67164850409477 10.54158711613713,2014-06-07 23:14:25,1061,Saturday ,Verso casa,Automobile,22884.32677270996,709
22114,43.49292825210627 10.510274267822291,2014-06-09 10:35:28,110,Monday   ,Verso casa,Automobile,802.4908627480638,709
22116,43.48974709792389 10.50267593146265,2014-06-09 11:56:21,200,Monday   ,Al lavoro,Automobile,1332.9741164480083,709
22118,43.495183068006156 10.51464737609635,2014-06-09 12:50:03,658,Monday   ,Al lavoro,Piedi,1362.5199339402295,709
22120,43.49504013864775 10.51447066774733,2014-06-09 13:05:27,677,Monday   ,Al lavoro,Piedi,1837.0400598026995,709
22122,43.49546059451598 10.515570298532944,2014-06-09 13:20:52,185,Monday   ,Al lavoro,Piedi,1195.802507095728,709
22124,43.48994820806617 10.502734473191468,2014-06-09 16:59:18,2664,Monday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,34328.48101827198,709
22126,43.726403166973135 10.418678915768115,2014-06-09 18:06:30,154,Monday   ,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,157.97361938884998,709
22128,43.725384111334925 10.418009365597165,2014-06-09 18:38:19,269,Monday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,1354.8421669597865,709
24092,43.72190178593017 10.414797198537995,2014-06-10 04:56:24,1790,Tuesday  ,Al lavoro,Automobile,32564.41702582348,709
24094,43.49501730435578 10.512188628730298,2014-06-10 10:39:15,131,Tuesday  ,Verso casa,Automobile,1034.9317490073954,709
24096,43.4901322295007 10.502358013487228,2014-06-10 11:33:49,222,Tuesday  ,Al lavoro,Automobile,1259.3536256247137,709
24098,43.49601413240569 10.513311208630826,2014-06-10 15:37:09,264,Tuesday  ,Verso casa,Automobile,1115.2481752175163,709
24100,43.48956516531632 10.502515942843097,2014-06-10 18:36:26,2766,Tuesday  ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,51309.83899334476,709
24102,43.721683589529704 10.41410080244825,2014-06-11 04:57:32,1727,Wednesday,Verso casa,Automobile,32862.39065499131,709
24104,43.4960264796283 10.513418316328549,2014-06-11 09:34:34,1159,Wednesday,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,21561.83172411592,709
24106,43.32812479489154 10.510780905812728,2014-06-11 10:09:20,1143,Wednesday,Verso casa,Automobile,20830.87642551087,709
24060,43.47450876664236 10.497772733225187,2014-06-12 15:40:28,1230,Thursday ,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,18671.95971374516,709
24062,43.328252149244925 10.509633863719058,2014-06-12 16:21:29,963,Thursday ,Verso casa,Automobile,20465.74313380445,709
24064,43.4912313403417 10.508846447008645,2014-06-12 17:03:24,1961,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,33076.17194883398,709
24066,43.72180191151048 10.41441395014846,2014-06-12 17:40:17,534,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,2434.9444295518824,709
24068,43.71635565428588 10.397154456083525,2014-06-12 17:53:59,1753,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,16313.620504888542,709
24070,43.64852827155351 10.283591503830824,2014-06-12 18:29:32,177,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,489.0043193903169,709
