tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
15730,43.7206328 10.4078497,2014-05-31 08:56:48,224,Saturday ,Unknown,Unknown,1536.6722273915643,497
15732,43.7211129 10.4085048,2014-05-31 09:45:01,315,Saturday ,Unknown,Unknown,1759.0705420543827,497
15734,43.7206328 10.4078497,2014-05-31 10:29:39,740,Saturday ,Unknown,Unknown,3362.4653012200115,497
15736,43.7206328 10.4078497,2014-05-31 10:59:17,257,Saturday ,Unknown,Unknown,1885.188799321997,497
15738,43.7181009 10.4098764,2014-05-31 12:03:24,443,Saturday ,Unknown,Unknown,1355.3281668131017,497
15740,43.7206328 10.4078497,2014-05-31 12:47:50,1310,Saturday ,Unknown,Unknown,3588.8952935562525,497
15742,43.7215459 10.403312,2014-05-31 13:15:30,797,Saturday ,Unknown,Unknown,4630.302404233733,497
15744,43.7233283 10.4185518,2014-05-31 13:57:47,420,Saturday ,Unknown,Unknown,912.8965560408562,497
15746,43.7206328 10.4078497,2014-05-31 14:50:54,1027,Saturday ,Unknown,Unknown,6521.441763318967,497
16796,43.6985142 10.4198463,2014-05-31 17:17:13,241,Saturday ,Unknown,Unknown,1276.6283369034732,497
16798,43.7206488 10.4078448,2014-06-02 22:01:00,635,Monday   ,Unknown,Unknown,1288.6906054109445,497
16800,43.7215434 10.4033234,2014-06-02 22:13:45,651,Monday   ,Unknown,Unknown,4239.8771577964335,497
16802,43.7206488 10.4078448,2014-06-02 22:26:36,419,Monday   ,Unknown,Unknown,2730.521875106443,497
16804,43.723314 10.4185368,2014-06-02 22:46:33,483,Monday   ,Unknown,Unknown,2733.0838034063127,497
16806,43.7211077 10.408567,2014-06-02 22:58:21,275,Monday   ,Unknown,Unknown,1750.9566455420395,497
16808,43.7206488 10.4078448,2014-06-02 23:07:24,367,Monday   ,Unknown,Unknown,1822.0558689375416,497
16810,43.7206488 10.4078448,2014-06-02 23:28:12,799,Monday   ,Unknown,Unknown,3644.120732298813,497
16812,43.723314 10.4185368,2014-06-02 23:44:32,425,Monday   ,Unknown,Unknown,2570.754256240891,497
16814,43.7206488 10.4078448,2014-06-02 23:58:33,1337,Monday   ,Unknown,Unknown,7861.780812870656,497
16816,43.7221199 10.4026818,2014-06-03 09:43:08,809,Tuesday  ,Unknown,Unknown,5028.278713888324,497
16818,43.7206488 10.4078448,2014-06-03 09:57:38,601,Tuesday  ,Unknown,Unknown,3366.82238046099,497
16820,43.7206488 10.4078448,2014-06-03 10:08:40,662,Tuesday  ,Unknown,Unknown,2747.815055932145,497
16822,43.723314 10.4185368,2014-06-03 10:20:42,1448,Tuesday  ,Unknown,Unknown,8057.650361809859,497
16824,43.723314 10.4185368,2014-06-03 10:45:51,361,Tuesday  ,Unknown,Unknown,1822.0558689375416,497
16826,43.723314 10.4185368,2014-06-03 10:52:52,1204,Tuesday  ,Unknown,Unknown,6662.631264322992,497
16828,43.723314 10.4185368,2014-06-03 11:18:58,727,Tuesday  ,Unknown,Unknown,3639.015796155375,497
16830,43.7206488 10.4078448,2014-06-03 11:39:06,903,Tuesday  ,Unknown,Unknown,4573.655262832149,497
16832,43.7208782 10.408206,2014-06-03 11:57:10,301,Tuesday  ,Unknown,Unknown,770.9070067187665,497
16834,43.7206488 10.4078448,2014-06-03 12:07:12,1754,Tuesday  ,Unknown,Unknown,5183.775643475083,497
16836,43.7206488 10.4078448,2014-06-03 12:42:27,1386,Tuesday  ,Unknown,Unknown,3910.849643273231,497
16838,43.7206488 10.4078448,2014-06-03 13:13:34,542,Tuesday  ,Unknown,Unknown,1510.6147060737749,497
16840,43.7196707 10.4084455,2014-06-03 13:31:40,535,Tuesday  ,Unknown,Unknown,2751.7834629250874,497
