tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
15094,43.70797504074946 10.400148383368213,2014-05-29 07:03:51,923,Thursday ,"Studio formazione (scuola, università, corsi, seminari,...)",Piedi,1720.26944347133,146
15096,43.71021677923458 10.412154336912716,2014-05-29 10:38:00,755,Thursday ,Verso casa,Piedi,949.0742372135494,146
15098,43.71353168961046 10.407949055880186,2014-05-29 16:38:20,1175,Thursday ,"Svago (sport, escursioni, musei,...)",Piedi,2186.366233656857,146
15100,43.72655896454944 10.409489774306762,2014-05-29 18:51:21,1897,Thursday ,Verso casa,Piedi,2763.8451748680613,146
16162,43.70909317849321 10.400301983579096,2014-06-01 21:02:50,1179,Sunday   ,"A mangiare fuori (ristorante, fast food, pizzeria)",Piedi,1627.63053815334,146
16164,43.71651989556119 10.403917604736133,2014-06-01 22:30:35,149,Sunday   ,"Spostamento incompleto (batteria scarica, crash app, errore di connessione GPS)",Piedi,177.31161690753834,146
16166,43.71650331843127 10.402481764608462,2014-06-01 22:51:49,1018,Sunday   ,Verso casa,Piedi,4557.943226141755,146
16360,43.709789375315744 10.402248892942321,2014-06-01 23:10:37,487,Sunday   ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,2550.339509438436,146
25052,43.708955580638964 10.398812941490984,2014-06-16 19:04:00,214,Monday   ,"A mangiare fuori (ristorante, fast food, pizzeria)",Piedi,214.0700254125914,146
25054,43.713520905154134 10.402775073028682,2014-06-16 19:54:45,362,Monday   ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,585.3495897216914,146
25056,43.71360550906411 10.402459850642405,2014-06-16 20:11:05,315,Monday   ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,927.2462649763254,146
25058,43.714343802371474 10.402695522106793,2014-06-16 20:20:41,161,Monday   ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,732.2050526025915,146
25060,43.70985723288941 10.404678401587812,2014-06-16 20:56:06,320,Monday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,1100.6912985217073,146
25062,43.71111381919871 10.408202584344215,2014-06-16 21:17:08,472,Monday   ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,627.196253059167,146
25066,43.71252253768322 10.412308608767237,2014-06-16 21:54:59,618,Monday   ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,2378.2657242690684,146
25068,43.712402104753636 10.407346177148096,2014-06-16 22:38:19,500,Monday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,2380.0524563479125,146
25070,43.708658956722886 10.40241631545062,2014-06-16 22:52:13,126,Monday   ,Verso casa,Piedi,1262.0162869533592,146
