tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
21494,43.39857588 10.43765634,2014-06-07 13:18:16,5222,Saturday ,Rifornimento carburante,Motociclo,80294.17357922936,726
21496,43.54105984 10.92721034,2014-06-07 15:03:06,1591,Saturday ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Motociclo,35607.18361886891,726
21498,43.40818865 10.79867887,2014-06-07 15:46:09,2068,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Motociclo,37265.49766130546,726
21500,43.31453389 10.534134,2014-06-07 16:36:39,1013,Saturday ,Verso casa,Motociclo,15909.306344888137,726
22514,43.40809502 10.40904445,2014-06-08 15:01:33,1851,Sunday   ,"Svago (sport, escursioni, musei,...)",Motociclo,17479.764185634485,726
22516,43.40430376 10.42511502,2014-06-08 15:42:50,801,Sunday   ,"Servizi (dottore, banca, parrucchiere,...)",Automobile,15526.593373971313,726
22518,43.31465076 10.53178735,2014-06-08 16:03:15,895,Sunday   ,"Shopping (abbigliamento, calzature, mobili...)",Automobile,7434.993495410546,726
22520,43.31446044 10.54262739,2014-06-08 16:38:52,126,Sunday   ,"Servizi (dottore, banca, parrucchiere,...)",Automobile,1005.9489328644048,726
22522,43.31487819 10.53081204,2014-06-08 17:13:24,903,Sunday   ,Verso casa,Automobile,16250.811831314571,726
22524,43.40427126 10.42523721,2014-06-09 05:36:27,469,Monday   ,Al lavoro,Motociclo,2083.875211029309,726
22526,43.38835773 10.44225053,2014-06-09 14:49:17,517,Monday   ,Verso casa,Motociclo,3710.3423793995808,726
22528,43.40486967 10.42520212,2014-06-09 15:09:48,656,Monday   ,"Shopping (abbigliamento, calzature, mobili...)",Automobile,7225.53723902948,726
22530,43.42215886 10.48263443,2014-06-09 15:32:28,566,Monday   ,Verso casa,Automobile,6244.613974610227,726
22532,43.39968194 10.45857848,2014-06-09 18:47:58,508,Monday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,12942.81942347161,726
22534,43.30855952 10.52840768,2014-06-09 21:22:41,1395,Monday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,16181.630965639582,726
22536,43.40663849 10.41761458,2014-06-09 23:41:43,62,Monday   ,Verso casa,Automobile,676.917776583268,726
23320,43.40281313 10.43244604,2014-06-11 15:19:43,55,Wednesday,"Spostamento incompleto (batteria scarica, crash app, errore di connessione GPS)",Motociclo,802.5323722351296,726
23322,43.40446434 10.42488263,2014-06-11 19:29:19,1245,Wednesday,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,14156.59886521458,726
23324,43.29941793 10.49363516,2014-06-11 21:05:47,766,Wednesday,Prendere o lasciare qualcuno,Automobile,13744.269529359486,726
23326,43.40029432 10.42353388,2014-06-11 21:28:50,597,Wednesday,Rifornimento carburante,Automobile,3855.880984470457,726
23330,43.39741566 10.42956107,2014-06-11 21:44:06,284,Wednesday,Prendere o lasciare qualcuno,Automobile,1338.8354349595857,726
23332,43.39792423 10.44336263,2014-06-11 22:08:04,153,Wednesday,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,1546.8588507957963,726
23334,43.40502839 10.42732738,2014-06-12 00:17:08,500,Thursday ,Verso casa,Automobile,3488.751979000636,726
23336,43.40522037 10.42412032,2014-06-12 05:39:38,389,Thursday ,Al lavoro,Motociclo,3199.169849314326,726
23338,43.3838783 10.44641529,2014-06-12 09:59:27,316,Thursday ,"A mangiare fuori (ristorante, fast food, pizzeria)",Motociclo,1561.9150538627543,726
23340,43.38321058 10.43622643,2014-06-12 10:51:30,128,Thursday ,Al lavoro,Motociclo,1278.4211060423888,726
23342,43.38443892 10.445869,2014-06-12 14:47:35,311,Thursday ,Verso casa,Motociclo,3075.75692147761,726
