tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
32292,43.7116556335241 10.4079500678927,2014-07-07 11:13:11,279,Monday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Bici,385.0768284424487,676
32354,43.710505804047 10.405006678775,2014-07-07 11:26:40,913,Monday   ,Verso casa,Bici,2944.076550536698,676
32356,43.714015642181 10.414872514084,2014-07-07 18:22:15,786,Monday   ,"Svago (sport, escursioni, musei,...)",Bici,2365.9888132997567,676
32358,43.7264269776642 10.4125782195479,2014-07-07 20:46:47,677,Monday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Bici,2702.713189540872,676
32666,43.7082968372852 10.4041712544858,2014-07-07 21:33:23,430,Monday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Bici,1465.494581163969,676
32672,43.7139314878732 10.4143418557942,2014-07-08 17:32:17,626,Tuesday  ,"Svago (sport, escursioni, musei,...)",Bici,2217.1545453612207,676
32674,43.7265914306045 10.4126162733883,2014-07-08 20:02:13,837,Tuesday  ,"Attività Sociali (bar, amici, parenti, feste,...)",Bici,2671.8255297758133,676
33096,43.7080437038094 10.4039396625012,2014-07-08 22:56:16,608,Tuesday  ,Verso casa,Bici,1505.2096001005984,676
33098,43.7162151373923 10.4090965446085,2014-07-10 17:29:47,453,Thursday ,"Svago (sport, escursioni, musei,...)",Bici,1654.3762123446502,676
33100,43.7263186834753 10.4123970028013,2014-07-10 19:50:26,548,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Bici,1692.2395302215723,676
33102,43.7179234530777 10.403164671734,2014-07-10 20:06:05,569,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Bici,1534.524928475886,676
35422,43.7125268485397 10.4149287566543,2014-07-22 07:56:08,561,Tuesday  ,"Svago (sport, escursioni, musei,...)",Piedi,530.6089664010291,676
36072,43.7144432868809 10.4138408694416,2014-07-22 13:02:44,1325,Tuesday  ,"Svago (sport, escursioni, musei,...)",Piedi,1531.1726588679014,676
36142,43.7140036560595 10.4144683387131,2014-07-22 17:20:53,691,Tuesday  ,"Svago (sport, escursioni, musei,...)",Bici,2327.323272636832,676
36144,43.7138686235994 10.414579315111,2014-07-23 07:28:02,834,Wednesday,"Svago (sport, escursioni, musei,...)",Piedi,769.2888698856594,676
36210,43.7080958392471 10.4039901215583,2014-07-23 17:57:54,398,Wednesday,"Shopping (supermercato, fornaio, macellaio,...)",Bici,791.3023495379372,676
36212,43.7126275990158 10.4020166024566,2014-07-23 18:20:38,735,Wednesday,"Shopping (supermercato, fornaio, macellaio,...)",Bici,699.8301800346615,676
36228,43.7101703602821 10.4051347542554,2014-07-23 18:39:56,860,Wednesday,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,5564.59524911139,676
36230,43.7139676976949 10.4147275909781,2014-07-24 09:06:45,1842,Thursday ,"Svago (sport, escursioni, musei,...)",Piedi,1882.7572551530325,676
36354,43.7151031102985 10.4178664460778,2014-07-24 09:38:17,458,Thursday ,Verso casa,Piedi,370.5060117712923,676
36386,43.7150869332254 10.4125021956861,2014-07-24 17:27:10,537,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Bici,2129.729216279517,676
36550,43.7263674661517 10.4127175267786,2014-07-24 19:41:18,763,Thursday ,Unknown,Unknown,2315.410205974896,676
