tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
14338,43.726948208138296 10.39036866068871,2014-05-28 09:15:07,1533,Wednesday,Prendere o lasciare qualcuno,Bici,5325.356124329379,323
14466,43.726339341792915 10.391790863735238,2014-05-28 17:50:44,489,Wednesday,Prendere o lasciare qualcuno,Bici,2179.5682227965085,323
14468,43.71974795909803 10.411930569463873,2014-05-28 18:39:21,530,Wednesday,"Svago (sport, escursioni, musei,...)",Bici,1431.0124732022498,323
14470,43.7266023113276 10.412879121428928,2014-05-28 20:27:56,468,Wednesday,Prendere o lasciare qualcuno,Bici,1304.6941611868774,323
14996,43.71940582945611 10.411787015254426,2014-05-28 20:39:02,698,Wednesday,Verso casa,Bici,2832.525030012237,323
14998,43.71406538335657 10.400473531103895,2014-05-29 16:46:58,645,Thursday ,"Svago (sport, escursioni, musei,...)",Bici,1240.8543147656646,323
15002,43.712746386345756 10.407055696623503,2014-05-29 19:28:45,624,Thursday ,Prendere o lasciare qualcuno,Bici,1571.089132994261,323
15632,43.719920561400656 10.412491141661569,2014-05-29 22:00:08,639,Thursday ,Verso casa,Bici,2552.922866390328,323
15910,43.71977985355287 10.412697141628673,2014-05-31 13:21:47,312,Saturday ,"Svago (sport, escursioni, musei,...)",Bici,959.0130734734709,323
15912,43.725512422469706 10.41777629508407,2014-05-31 13:49:02,645,Saturday ,Verso casa,Bici,2857.432208934407,323
15914,43.72627488807726 10.390016759374259,2014-05-31 14:42:23,835,Saturday ,"Svago (sport, escursioni, musei,...)",Bici,2972.618568443177,323
15916,43.7261809424786 10.412824238786358,2014-05-31 17:18:16,671,Saturday ,Prendere o lasciare qualcuno,Bici,1621.64073951683,323
16170,43.7197152348016 10.41199094136331,2014-05-31 18:26:24,1032,Saturday ,"A mangiare fuori (ristorante, fast food, pizzeria)",Bici,1937.7365428301928,323
16700,43.72631749653476 10.390022020184755,2014-06-03 07:21:58,512,Tuesday  ,"Studio formazione (scuola, università, corsi, seminari,...)",Bici,2154.127143655028,323
16986,43.71802036476072 10.400001246363786,2014-06-03 10:39:02,514,Tuesday  ,Verso casa,Bici,1739.744348566219,323
16988,43.726304495937335 10.390557269052175,2014-06-03 18:51:18,607,Tuesday  ,"Svago (sport, escursioni, musei,...)",Bici,2310.04949683615,323
17726,43.72765748350668 10.411745999591187,2014-06-03 21:09:44,1278,Tuesday  ,Verso casa,Bici,4859.335581647245,323
17728,43.72496549124586 10.39216655248116,2014-06-04 10:22:04,454,Wednesday,Prendere o lasciare qualcuno,Bici,1975.1051674743733,323
17730,43.718667680199 10.409930631819597,2014-06-04 10:44:41,234,Wednesday,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Bici,679.2619791177598,323
17732,43.72166727819091 10.408116011376581,2014-06-04 10:58:06,566,Wednesday,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,1581.8548827257732,323
17734,43.71980043651653 10.412668156017876,2014-06-04 11:10:52,3990,Wednesday,"Svago (sport, escursioni, musei,...)",Automobile,54276.08217231879,323
17736,43.723139387816296 10.415445609705031,2014-06-04 18:58:50,254,Wednesday,Prendere o lasciare qualcuno,Automobile,1427.079052127037,323
17738,43.72041670709437 10.412164241777752,2014-06-04 19:08:21,422,Wednesday,Verso casa,Automobile,2696.3556088245514,323
17742,43.7263292286121 10.390633269830664,2014-06-04 20:35:25,1722,Wednesday,"Svago (sport, escursioni, musei,...)",Automobile,18945.67881447869,323
17744,43.71987982272429 10.412754687217218,2014-06-05 08:14:24,1220,Thursday ,"A mangiare fuori (ristorante, fast food, pizzeria)",Automobile,6371.589437541965,323
17746,43.72288645324424 10.392430505734724,2014-06-05 09:00:54,248,Thursday ,Rifornimento carburante,Automobile,778.7375502870071,323
17748,43.72833697377007 10.389678271373992,2014-06-05 09:05:32,261,Thursday ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Automobile,1023.553889768338,323
17750,43.721220588443316 10.409650094440877,2014-06-05 09:21:06,1378,Thursday ,Verso casa,Bici,9559.028926365509,323
22900,43.72679130093809 10.389874446196176,2014-06-10 16:52:44,627,Tuesday  ,"Attività Sociali (bar, amici, parenti, feste,...)",Bici,2274.724685412059,323
22902,43.72426611315202 10.395440497679509,2014-06-10 21:21:01,257,Tuesday  ,Verso casa,Bici,636.5988387313021,323
22904,43.72649983824309 10.39001151406606,2014-06-10 21:31:00,569,Tuesday  ,"A mangiare fuori (ristorante, fast food, pizzeria)",Bici,2112.385381499836,323
24526,43.71738265526832 10.401488410220093,2014-06-10 22:56:47,526,Tuesday  ,Verso casa,Bici,2018.0905909830385,323
24532,43.72549089614578 10.417866810690965,2014-06-14 17:24:03,409,Saturday ,Prendere o lasciare qualcuno,Bici,1121.898960676881,323
24534,43.72019139018217 10.411964017587605,2014-06-14 17:50:37,435,Saturday ,"Svago (sport, escursioni, musei,...)",Bici,1443.6758441916716,323
24536,43.7264748518069 10.41294166748249,2014-06-14 19:20:40,350,Saturday ,Prendere o lasciare qualcuno,Bici,1146.704534631563,323
24540,43.71982537589216 10.412162966840848,2014-06-14 19:32:37,676,Saturday ,Verso casa,Bici,2606.8295073878526,323
25132,43.726137296127455 10.39004520008737,2014-06-16 12:50:09,1319,Monday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Bici,5034.445947650896,323
25134,43.71966772819102 10.409924321636694,2014-06-16 13:22:26,452,Monday   ,"Shopping (supermercato, fornaio, macellaio,...)",Bici,1846.2308572864729,323
25136,43.72004298262549 10.40655549384204,2014-06-16 13:49:16,1463,Monday   ,"Spostamento incompleto (batteria scarica, crash app, errore di connessione GPS)",Bici,8684.576732044085,323
25138,43.718826637037004 10.414433082872803,2014-06-16 14:19:58,344,Monday   ,"Spostamento incompleto (batteria scarica, crash app, errore di connessione GPS)",Bici,1350.3178640634233,323
25140,43.71974296925916 10.412342229400114,2014-06-16 15:13:20,484,Monday   ,"Shopping (supermercato, fornaio, macellaio,...)",Bici,1239.5503190393777,323
25142,43.725093164200544 10.417890252332596,2014-06-16 16:09:04,329,Monday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Bici,1077.440401335274,323
25144,43.726181309363966 10.412946884827972,2014-06-16 20:07:51,569,Monday   ,Verso casa,Bici,2407.42110871619,323
25146,43.72653791363176 10.390215122595217,2014-06-16 20:36:44,579,Monday   ,Prendere o lasciare qualcuno,Bici,2358.577711038344,323
25150,43.72012846821429 10.411974621657299,2014-06-16 20:50:04,903,Monday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,1866.8422049400483,323
25916,43.726144415513 10.390456073664948,2014-06-18 06:40:41,391,Wednesday,"Studio formazione (scuola, università, corsi, seminari,...)",Bici,1430.644060841151,323
25918,43.726410853262585 10.39098529174689,2014-06-18 14:25:04,629,Wednesday,"Attività Sociali (bar, amici, parenti, feste,...)",Bici,2435.739073106309,323
25920,43.72021672005967 10.411856838531389,2014-06-18 17:05:33,442,Wednesday,"Shopping (supermercato, fornaio, macellaio,...)",Bici,1379.769146138824,323
26396,43.72515858592007 10.417248418748903,2014-06-18 17:55:08,628,Wednesday,Verso casa,Bici,2884.469975152813,323
26398,43.71972625091284 10.412731166058741,2014-06-19 07:47:36,675,Thursday ,Verso casa,Bici,2734.0291680586665,323
26400,43.72629819107383 10.390106934667998,2014-06-19 13:32:53,1031,Thursday ,"Shopping (supermercato, fornaio, macellaio,...)",Bici,3490.725839238225,323
26402,43.72608328495348 10.390030637091646,2014-06-19 16:14:21,932,Thursday ,"Svago (sport, escursioni, musei,...)",Bici,3094.383372303815,323
26654,43.719797800443864 10.412360865138664,2014-06-19 21:21:48,753,Thursday ,Verso casa,Bici,2570.4110079044613,323
26656,43.72663344470402 10.389809636483243,2014-06-20 08:11:45,312,Friday   ,"Servizi (dottore, banca, parrucchiere,...)",Bici,1145.9688693135138,323
26658,43.720327914101716 10.397029455244894,2014-06-20 08:29:01,347,Friday   ,"Servizi (dottore, banca, parrucchiere,...)",Bici,858.679447909972,323
26660,43.72279042001008 10.397780332530123,2014-06-20 12:46:40,373,Friday   ,"Servizi (dottore, banca, parrucchiere,...)",Bici,573.174563887032,323
26662,43.726019881861774 10.402606465892015,2014-06-20 13:08:15,552,Friday   ,Verso casa,Bici,2619.418878350069,323
26664,43.72634361358586 10.39023478785611,2014-06-20 15:24:20,485,Friday   ,Prendere o lasciare qualcuno,Bici,2195.243416773229,323
26666,43.71983992289306 10.41204728409252,2014-06-20 15:38:39,498,Friday   ,"Svago (sport, escursioni, musei,...)",Bici,1430.486969518301,323
26668,43.72645719194139 10.390108626911012,2014-06-20 20:39:56,577,Friday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Bici,2392.250346200823,323
26886,43.71790909905563 10.403153737541473,2014-06-20 22:51:47,777,Friday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,1686.85707228404,323
26888,43.71987347415532 10.412044022901053,2014-06-20 23:16:04,750,Friday   ,Verso casa,Bici,3025.6426507630254,323
28190,43.72644582991173 10.390197631110937,2014-06-23 17:16:42,529,Monday   ,Prendere o lasciare qualcuno,Bici,2322.8088604403288,323
28192,43.71957454295932 10.411962968786522,2014-06-23 17:44:51,1123,Monday   ,"Shopping (supermercato, fornaio, macellaio,...)",Bici,3340.606291618373,323
28196,43.72175031322462 10.413099152169654,2014-06-23 19:16:46,754,Monday   ,"Svago (sport, escursioni, musei,...)",Bici,1791.6408777492238,323
28198,43.719843716967084 10.412482027292246,2014-06-24 08:22:39,630,Tuesday  ,Verso casa,Bici,2761.257585619857,323
28200,43.72625704692839 10.389846015764336,2014-06-24 15:20:57,654,Tuesday  ,"Attività Sociali (bar, amici, parenti, feste,...)",Bici,2540.3777068824725,323
28656,43.72145790498913 10.41056382831489,2014-06-24 18:13:06,1011,Tuesday  ,Verso casa,Bici,3796.185813171353,323
28658,43.72620946773865 10.390599906195542,2014-06-25 06:32:02,239,Wednesday,"Studio formazione (scuola, università, corsi, seminari,...)",Bici,835.1392610273373,323
28660,43.721961334198966 10.389593718140931,2014-06-25 11:25:22,260,Wednesday,Verso casa,Bici,759.9291903880209,323
28662,43.72608299302968 10.389920850156823,2014-06-25 12:00:34,369,Wednesday,"Spostamento errato (Errore GPS, mai stato li')",Piedi,389.5277661836298,323
28664,43.7262062249859 10.390032959149934,2014-06-25 12:17:43,362,Wednesday,"Spostamento errato (Errore GPS, mai stato li')",Piedi,332.24545730427604,323
28666,43.726503355388154 10.389602549233771,2014-06-25 12:55:30,303,Wednesday,"Studio formazione (scuola, università, corsi, seminari,...)",Bici,881.658661762416,323
28668,43.726244658662985 10.390421996882115,2014-06-25 17:25:28,794,Wednesday,"Svago (sport, escursioni, musei,...)",Bici,2965.4173605834067,323
28866,43.72646825280611 10.412504267025495,2014-06-25 19:35:04,1002,Wednesday,Verso casa,Bici,2882.935211904646,323
28868,43.726224008396905 10.390218266690418,2014-06-26 07:40:41,564,Thursday ,"Studio formazione (scuola, università, corsi, seminari,...)",Bici,1907.6658980725224,323
28870,43.71680126992046 10.399906573300568,2014-06-26 11:16:32,592,Thursday ,Verso casa,Bici,1602.7942697437225,323
28872,43.72623958917037 10.38991867035021,2014-06-26 16:35:34,1180,Thursday ,"Svago (sport, escursioni, musei,...)",Bici,4212.548562236338,323
29104,43.712250970602696 10.406279943087812,2014-06-26 19:19:20,1193,Thursday ,Verso casa,Bici,3659.3488774343145,323
29106,43.72652636580404 10.389839369152563,2014-06-27 07:18:49,259,Friday   ,"Studio formazione (scuola, università, corsi, seminari,...)",Bici,782.2065352011357,323
29108,43.7212015753049 10.388864234470072,2014-06-27 07:25:15,591,Friday   ,"Studio formazione (scuola, università, corsi, seminari,...)",Bici,1845.3472409750768,323
29464,43.71700378252378 10.398739511912872,2014-06-27 15:29:06,841,Friday   ,Verso casa,Bici,2726.699523110768,323
29472,43.72633435515707 10.390314749305212,2014-06-28 07:47:35,772,Saturday ,"Shopping (supermercato, fornaio, macellaio,...)",Bici,2777.490868849224,323
29474,43.72561219209108 10.417693276562858,2014-06-28 08:33:09,1095,Saturday ,Verso casa,Bici,3910.7471218857054,323
30298,43.72600467741514 10.390286639299312,2014-06-28 08:53:54,250,Saturday ,"Spostamento errato (Errore GPS, mai stato li')",Bici,772.3660146100866,323
30300,43.726844550707874 10.390998229470771,2014-06-30 06:33:46,797,Monday   ,"Studio formazione (scuola, università, corsi, seminari,...)",Bici,2339.124620666168,323
30302,43.71811571661585 10.399504799884122,2014-06-30 15:24:12,622,Monday   ,Prendere o lasciare qualcuno,Bici,1575.3537018143247,323
30304,43.719896804124154 10.412617867926699,2014-06-30 16:47:59,293,Monday   ,"Shopping (supermercato, fornaio, macellaio,...)",Bici,901.6250119010804,323
31218,43.72495087942614 10.417944826231379,2014-06-30 17:19:55,626,Monday   ,Verso casa,Bici,2677.668094084315,323
31220,43.726835974281634 10.39035089588126,2014-07-02 06:11:15,237,Wednesday,"Studio formazione (scuola, università, corsi, seminari,...)",Bici,874.0193701613832,323
31222,43.72416446670019 10.395930313783344,2014-07-02 17:43:34,514,Wednesday,"Svago (sport, escursioni, musei,...)",Bici,1743.9359537605274,323
31224,43.726350686734136 10.412002280942488,2014-07-02 17:54:04,373,Wednesday,"Svago (sport, escursioni, musei,...)",Piedi,397.8753794399569,323
31226,43.73134084299218 10.413874325656959,2014-07-02 19:02:26,415,Wednesday,"Svago (sport, escursioni, musei,...)",Piedi,410.9607706405639,323
31228,43.73044242864023 10.414721244357514,2014-07-02 19:18:25,321,Wednesday,"Svago (sport, escursioni, musei,...)",Piedi,661.624722073688,323
31230,43.73037857533138 10.41469254390936,2014-07-02 19:25:38,769,Wednesday,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Bici,2834.667271462788,323
31232,43.726677713857285 10.38995303330795,2014-07-02 20:41:15,440,Wednesday,"Attività Sociali (bar, amici, parenti, feste,...)",Bici,2374.275670795961,323
32016,43.71964186826352 10.412303808615253,2014-07-05 05:55:03,337,Saturday ,"Studio formazione (scuola, università, corsi, seminari,...)",Bici,942.8068299142426,323
32018,43.72250466880526 10.406980963374213,2014-07-05 06:46:39,469,Saturday ,Verso casa,Bici,2218.306627051853,323
32020,43.724728545099374 10.394639036941797,2014-07-05 07:10:04,335,Saturday ,"Studio formazione (scuola, università, corsi, seminari,...)",Bici,1484.2732838775214,323
32022,43.71986744755884 10.412049610165797,2014-07-05 12:06:46,755,Saturday ,"Studio formazione (scuola, università, corsi, seminari,...)",Piedi,1259.4558134545202,323
32026,43.723649693620104 10.408131287102036,2014-07-05 15:45:03,650,Saturday ,Verso casa,Bici,2178.513530893599,323
32028,43.726058794947924 10.389996704514838,2014-07-06 14:53:09,721,Sunday   ,"Shopping (supermercato, fornaio, macellaio,...)",Bici,2838.763063675743,323
32030,43.72278742720482 10.416204710599498,2014-07-06 15:23:44,192,Sunday   ,"Studio formazione (scuola, università, corsi, seminari,...)",Bici,475.83565062997366,323
32448,43.719993267064226 10.412390394070673,2014-07-06 21:02:45,561,Sunday   ,Verso casa,Bici,2732.391169337107,323
32450,43.726344414513264 10.390199285657925,2014-07-07 07:30:55,517,Monday   ,"Studio formazione (scuola, università, corsi, seminari,...)",Bici,1848.4367858860912,323
32452,43.716778168252674 10.39991752892377,2014-07-07 11:54:20,603,Monday   ,Verso casa,Bici,1684.772754655958,323
32684,43.7120263604689 10.385276546353607,2014-07-07 18:15:55,1322,Monday   ,"A mangiare fuori (ristorante, fast food, pizzeria)",Automobile,20071.583799717355,323
32686,43.72112139313053 10.388329343576954,2014-07-08 12:29:09,238,Tuesday  ,Verso casa,Bici,941.4069650155276,323
32688,43.72659924310735 10.390142376202979,2014-07-08 15:52:59,286,Tuesday  ,"Shopping (supermercato, fornaio, macellaio,...)",Bici,767.4910001990594,323
32874,43.72302936698551 10.392271443314213,2014-07-08 16:58:16,104,Tuesday  ,Verso casa,Bici,458.97035475004185,323
32876,43.726690408137195 10.389923576962055,2014-07-09 07:49:07,715,Wednesday,"Servizi (dottore, banca, parrucchiere,...)",Bici,3330.7611347977977,323
32878,43.717566268317924 10.418422046543176,2014-07-09 08:05:31,1708,Wednesday,"Servizi (dottore, banca, parrucchiere,...)",Bici,8195.351710794266,323
32880,43.710696215797725 10.373927785915354,2014-07-09 08:43:01,1194,Wednesday,"Attività Sociali (bar, amici, parenti, feste,...)",Bici,4753.834821375723,323
32882,43.719960699100284 10.412328634115521,2014-07-09 17:03:17,524,Wednesday,Verso casa,Bici,2633.2276927526345,323
32884,43.72659540738667 10.390151158923054,2014-07-09 17:28:21,560,Wednesday,Prendere o lasciare qualcuno,Bici,2306.162436344496,323
32886,43.71973349516023 10.412412480283326,2014-07-09 17:47:13,746,Wednesday,"A mangiare fuori (ristorante, fast food, pizzeria)",Bici,3074.8501895942327,323
33238,43.71840100242889 10.402747650594707,2014-07-09 22:36:29,583,Wednesday,Prendere o lasciare qualcuno,Piedi,1461.6229733905866,323
33240,43.72378229839072 10.410647091079106,2014-07-09 22:54:52,347,Wednesday,Verso casa,Bici,1884.630011014273,323
33242,43.72646783555812 10.390024748375232,2014-07-10 09:14:13,517,Thursday ,Prendere o lasciare qualcuno,Bici,2455.288270806849,323
33244,43.71971946956712 10.411987397967922,2014-07-10 10:41:10,375,Thursday ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Bici,859.2432235483191,323
33248,43.72193926207239 10.408200720963062,2014-07-10 10:57:50,520,Thursday ,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,1738.7160025521837,323
33250,43.570159069970956 10.323501558544226,2014-07-11 09:37:48,2504,Friday   ,"Shopping (abbigliamento, calzature, mobili...)",Automobile,23531.72718542357,323
33252,43.71987994043237 10.412411838145815,2014-07-11 11:04:21,732,Friday   ,Verso casa,Bici,2913.181675364801,323
33486,43.72660404736512 10.3898994487193,2014-07-11 13:14:45,1186,Friday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Bici,3223.2666841236573,323
33890,43.72663525510994 10.39041694878859,2014-07-14 12:07:03,279,Monday   ,"Servizi (dottore, banca, parrucchiere,...)",Piedi,422.1368940254977,323
33892,43.72652262441807 10.390155415570508,2014-07-14 13:14:34,1414,Monday   ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Bici,4818.708367995235,323
33894,43.71592801354945 10.401818623263416,2014-07-14 14:00:39,238,Monday   ,"Shopping (abbigliamento, calzature, mobili...)",Bici,512.6532406268192,323
33896,43.71740006704615 10.39901343314098,2014-07-14 14:11:01,899,Monday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Bici,2887.2815746434794,323
33898,43.71930972197917 10.41293305964574,2014-07-14 14:36:59,637,Monday   ,"Shopping (supermercato, fornaio, macellaio,...)",Bici,2425.3289039612446,323
33900,43.724822125878724 10.41914534599675,2014-07-14 14:47:53,595,Monday   ,"Shopping (supermercato, fornaio, macellaio,...)",Piedi,866.0559008663264,323
33902,43.72530806704007 10.418278805550898,2014-07-14 15:07:39,627,Monday   ,"Shopping (supermercato, fornaio, macellaio,...)",Piedi,1594.667911429785,323
34028,43.723352525337575 10.412720207865304,2014-07-14 15:33:41,465,Monday   ,Verso casa,Bici,2018.9147186874493,323
34804,43.72618031167721 10.390256668951217,2014-07-16 08:17:13,646,Wednesday,"Studio formazione (scuola, università, corsi, seminari,...)",Bici,2573.4711079483354,323
34806,43.717114664051394 10.399577160717197,2014-07-16 15:17:19,499,Wednesday,Verso casa,Bici,1767.986323919783,323
34808,43.72656935996026 10.390054554634489,2014-07-16 18:41:07,497,Wednesday,"Attività Sociali (bar, amici, parenti, feste,...)",Bici,2291.339746896944,323
34812,43.71808849815547 10.404276949132788,2014-07-16 20:16:09,368,Wednesday,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,580.8945930026239,323
34818,43.72007466184815 10.413044424557025,2014-07-18 05:36:21,508,Friday   ,Verso casa,Bici,2368.494475640974,323
34820,43.72647091965963 10.390347664691367,2014-07-18 06:52:31,530,Friday   ,"Studio formazione (scuola, università, corsi, seminari,...)",Bici,1827.35562121162,323
34822,43.71653974245618 10.39975733227866,2014-07-18 10:25:04,327,Friday   ,"A mangiare fuori (ristorante, fast food, pizzeria)",Piedi,496.5106913637407,323
34824,43.71726369226667 10.398106052945955,2014-07-18 11:12:44,428,Friday   ,"Studio formazione (scuola, università, corsi, seminari,...)",Piedi,515.7139674162012,323
35182,43.71996127953799 10.398540109519123,2014-07-18 16:52:28,413,Friday   ,Verso casa,Bici,1386.9260451828318,323
35184,43.72621510525037 10.39000793094395,2014-07-19 07:30:15,402,Saturday ,"Studio formazione (scuola, università, corsi, seminari,...)",Bici,1769.9960197178011,323
35186,43.7238634146368 10.408287696578546,2014-07-19 11:12:50,545,Saturday ,Verso casa,Bici,1767.7958543687512,323
35292,43.72685453112433 10.38954053000715,2014-07-19 12:11:23,233,Saturday ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,618.1749006800015,323
36308,43.726398993149814 10.390595421855755,2014-07-22 12:05:33,241,Tuesday  ,"Studio formazione (scuola, università, corsi, seminari,...)",Bici,925.1107845875076,323
36310,43.72100407598403 10.387923094105568,2014-07-22 15:20:18,291,Tuesday  ,Verso casa,Bici,825.2248958198522,323
36312,43.72409334319204 10.396526584633953,2014-07-22 18:24:24,418,Tuesday  ,"Svago (sport, escursioni, musei,...)",Bici,1644.173438294003,323
36314,43.72729246539147 10.416535117096737,2014-07-22 19:41:33,273,Tuesday  ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,323.71347012095987,323
36316,43.726380467774675 10.415628690102466,2014-07-22 20:03:39,223,Tuesday  ,"Spostamento errato (Errore GPS, mai stato li')",Piedi,946.9232212819626,323
36320,43.72641509829574 10.41264132001505,2014-07-22 20:20:57,648,Tuesday  ,Verso casa,Bici,2394.572526695249,323
36322,43.72632712234957 10.390304711649243,2014-07-23 12:54:49,514,Wednesday,"Studio formazione (scuola, università, corsi, seminari,...)",Bici,1526.778941549234,323
36324,43.72303297616184 10.392453058528899,2014-07-23 17:01:38,102,Wednesday,Verso casa,Bici,442.49428498871646,323
36326,43.726304030995784 10.390335157453793,2014-07-23 17:38:59,581,Wednesday,Prendere o lasciare qualcuno,Bici,2303.816515633124,323
36328,43.720038702171514 10.412405183060773,2014-07-23 18:41:44,477,Wednesday,"A mangiare fuori (ristorante, fast food, pizzeria)",Piedi,923.0690172877812,323
36808,43.71663100394918 10.40255397271026,2014-07-23 19:02:25,781,Wednesday,"A mangiare fuori (ristorante, fast food, pizzeria)",Piedi,1089.2552036560255,323
36810,43.719646771659505 10.40225416300335,2014-07-23 22:53:13,534,Wednesday,Verso casa,Bici,1114.3067134139485,323
36812,43.720221093324724 10.412138784978572,2014-07-24 15:34:48,666,Thursday ,Verso casa,Bici,2627.098561642712,323
36814,43.72643631692675 10.390316940835891,2014-07-24 16:14:49,611,Thursday ,"Studio formazione (scuola, università, corsi, seminari,...)",Bici,2540.80543595391,323
36816,43.71673537635931 10.402350063037618,2014-07-24 18:46:40,377,Thursday ,"Svago (sport, escursioni, musei,...)",Piedi,488.1462762929869,323
36818,43.71534016025287 10.402679225324535,2014-07-24 18:59:53,361,Thursday ,"Svago (sport, escursioni, musei,...)",Piedi,927.7587482689656,323
