tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
11194,43.717753468081355 10.428620260208845,2014-05-21 14:29:46,326,Wednesday,Verso casa,Automobile,1135.726782074618,156
11196,43.72054371982813 10.419639302417636,2014-05-21 16:53:40,715,Wednesday,"Servizi (dottore, banca, parrucchiere,...)",Automobile,2269.0743860192856,156
11198,43.72355739120394 10.425640242174268,2014-05-21 17:37:04,365,Wednesday,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,3490.564139924686,156
11650,43.70337867178023 10.433198623359203,2014-05-21 21:13:33,290,Wednesday,Verso casa,Automobile,3586.0187305367585,156
11764,43.7239307211712 10.425297422334552,2014-05-23 10:48:09,215,Friday   ,Prendere o lasciare qualcuno,Automobile,841.0277980944686,156
11766,43.71897580102086 10.423985067754984,2014-05-23 10:56:50,238,Friday   ,Prendere o lasciare qualcuno,Automobile,627.1987218899926,156
11768,43.7244954938069 10.425177393481135,2014-05-23 12:08:39,561,Friday   ,Prendere o lasciare qualcuno,Automobile,2190.881707768451,156
11950,43.76128479838371 10.44051669538021,2014-05-23 19:24:42,458,Friday   ,"Svago (sport, escursioni, musei,...)",Automobile,5252.13046777815,156
11952,43.72519127558917 10.422015991061926,2014-05-24 06:26:18,295,Saturday ,"Studio formazione (scuola, università, corsi, seminari,...)",Automobile,2674.0582847902783,156
11954,43.72466019820422 10.391565626487136,2014-05-24 06:38:38,466,Saturday ,"Studio formazione (scuola, università, corsi, seminari,...)",Piedi,630.2937258489567,156
11956,43.72273881454021 10.425846772268414,2014-05-24 14:53:37,1368,Saturday ,"Servizi (dottore, banca, parrucchiere,...)",Automobile,7734.214243351995,156
11958,43.71546122711152 10.421985816210508,2014-05-24 16:18:34,348,Saturday ,Verso casa,Automobile,1298.0636849733123,156
11960,43.72446175664663 10.425427090376616,2014-05-24 16:44:04,362,Saturday ,"Svago (sport, escursioni, musei,...)",Automobile,3670.513086940772,156
11962,43.70400329120457 10.435076840221882,2014-05-24 18:14:30,809,Saturday ,"Svago (sport, escursioni, musei,...)",Automobile,7268.033875286324,156
11964,43.72355768457055 10.391547856852412,2014-05-24 18:32:36,692,Saturday ,"Svago (sport, escursioni, musei,...)",Piedi,679.1845771750905,156
11966,43.72278256807476 10.394446235150099,2014-05-24 20:24:05,368,Saturday ,"Svago (sport, escursioni, musei,...)",Piedi,318.4005341142037,156
11968,43.72294345870614 10.392434913665056,2014-05-24 21:27:55,825,Saturday ,"Svago (sport, escursioni, musei,...)",Piedi,784.1104831919852,156
14974,43.729494670405984 10.391629245132208,2014-05-29 12:31:52,871,Thursday ,"Studio formazione (scuola, università, corsi, seminari,...)",Piedi,1162.1055977163603,156
14976,43.72182732447982 10.3922513499856,2014-05-29 15:20:57,1058,Thursday ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Piedi,1422.128220847197,156
14978,43.72848326805979 10.392827605828643,2014-05-29 15:43:16,996,Thursday ,Verso casa,Automobile,4683.966395690615,156
14980,43.724113404750824 10.425148224458098,2014-05-29 17:42:28,354,Thursday ,"Svago (sport, escursioni, musei,...)",Automobile,3551.868950423154,156
16476,43.7036790791899 10.434855725616217,2014-05-29 21:24:28,288,Thursday ,Verso casa,Automobile,3473.782565535628,156
16878,43.72933981474489 10.3920544590801,2014-06-03 12:18:59,948,Tuesday  ,"Studio formazione (scuola, università, corsi, seminari,...)",Piedi,1272.5478686431554,156
16880,43.72161207720637 10.395770575851202,2014-06-03 15:03:40,1664,Tuesday  ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,5268.178047801191,156
16882,43.71951911598444 10.419163797050714,2014-06-03 16:37:16,385,Tuesday  ,Verso casa,Automobile,1538.6425439578668,156
16884,43.72441494371742 10.425300020724535,2014-06-03 17:54:23,582,Tuesday  ,"Svago (sport, escursioni, musei,...)",Automobile,5075.907931176944,156
17518,43.75226838514209 10.4359514079988,2014-06-03 19:31:40,340,Tuesday  ,Verso casa,Automobile,4180.376005472399,156
17520,43.72461393009871 10.424401899799705,2014-06-04 11:11:36,1514,Wednesday,"Studio formazione (scuola, università, corsi, seminari,...)",Automobile,4492.6918085796815,156
17522,43.72618365101516 10.39215604774654,2014-06-04 13:28:03,993,Wednesday,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,3944.057780858913,156
17524,43.72040105983615 10.4195617698133,2014-06-04 18:43:08,162,Wednesday,Verso casa,Automobile,1138.6036705237348,156
20778,43.72427965980023 10.425678882747889,2014-06-06 12:01:10,689,Friday   ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Automobile,4136.27914362244,156
20780,43.722298219799995 10.395183423534036,2014-06-06 14:50:33,566,Friday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,3031.793897856165,156
20782,43.72021376620978 10.420140121132135,2014-06-06 15:23:16,208,Friday   ,Verso casa,Automobile,1266.6653259824698,156
20784,43.724459619261324 10.4251170437783,2014-06-06 18:04:36,545,Friday   ,"Svago (sport, escursioni, musei,...)",Automobile,5019.775635962255,156
20786,43.76084114424884 10.439740866422653,2014-06-06 19:19:57,504,Friday   ,"Svago (sport, escursioni, musei,...)",Automobile,5372.351175445999,156
21100,43.722965880297124 10.42566672898829,2014-06-07 09:05:38,1938,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,23056.941763216568,156
21102,43.67543294560164 10.271542053669691,2014-06-07 10:28:00,787,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,5154.329598410932,156
21104,43.72398822102696 10.407884018495679,2014-06-07 16:01:16,250,Saturday ,Verso casa,Automobile,2457.569370803606,156
21106,43.72256325557828 10.395374614745378,2014-06-07 18:43:52,543,Saturday ,"A mangiare fuori (ristorante, fast food, pizzeria)",Piedi,579.4058829598495,156
