tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
11458,43.72635045626593 10.49612027611142,2014-05-22 03:55:17,1465,Thursday ,Al lavoro,Automobile,28440.42622223264,160
11462,43.67121214415727 10.27317943338008,2014-05-22 13:41:16,384,Thursday ,Verso casa,Automobile,4714.535788187152,160
11464,43.67780732595854 10.35094175497357,2014-05-22 13:52:43,483,Thursday ,Verso casa,Automobile,10079.146893538336,160
11466,43.68922292890102 10.48317538378805,2014-05-22 14:58:47,687,Thursday ,Verso casa,Automobile,6518.207796150866,160
11778,43.73133054064287 10.51662646258376,2014-05-22 15:18:36,544,Thursday ,Verso casa,Automobile,2650.9787997948893,160
11856,43.72626783308851 10.49614070572995,2014-05-24 05:07:17,1615,Saturday ,Al lavoro,Automobile,24230.03482871023,160
11944,43.66606122435063 10.27721411589087,2014-05-24 14:48:05,2354,Saturday ,Verso casa,Automobile,24367.547787826155,160
11946,43.72454383964701 10.49472890210203,2014-05-24 18:53:36,298,Saturday ,Rifornimento carburante,Automobile,2241.6320418076216,160
12104,43.71388748469955 10.50470158730822,2014-05-24 19:07:40,403,Saturday ,Verso casa,Automobile,2084.365655891216,160
12106,43.72640799999999 10.496137,2014-05-25 07:12:29,625,Sunday   ,Al lavoro,Automobile,6657.89540670118,160
12108,43.633748 10.455459,2014-05-25 07:44:33,119,Sunday   ,Al lavoro,Automobile,2014.4295875463365,160
12112,42.94982099999999 10.698366,2014-05-25 08:39:41,989,Sunday   ,"Svago (sport, escursioni, musei,...)",Automobile,11179.609585475324,160
12114,42.927982 10.765186,2014-05-25 14:44:48,601,Sunday   ,"Svago (sport, escursioni, musei,...)",Automobile,6864.076284002112,160
12116,43.096991 10.545862,2014-05-25 15:07:26,883,Sunday   ,"Svago (sport, escursioni, musei,...)",Automobile,25519.890558254538,160
12118,43.37438700000001 10.503433,2014-05-25 15:30:58,383,Sunday   ,Verso casa,Automobile,5355.971433026587,160
12120,43.522505 10.459972,2014-05-25 15:48:31,1847,Sunday   ,Verso casa,Automobile,26021.92765644284,160
12746,43.72634432618412 10.49605630054257,2014-05-26 03:57:55,1442,Monday   ,Al lavoro,Automobile,24381.106279674743,160
12748,43.66588484170521 10.27736694290887,2014-05-26 13:43:27,2037,Monday   ,Verso casa,Automobile,29266.115520616608,160
15242,43.73054735534589 10.51649270457972,2014-05-26 14:36:02,635,Monday   ,Rifornimento carburante,Automobile,3190.6233471853675,160
16298,43.726409 10.496166,2014-06-02 09:01:11,582,Monday   ,"Svago (sport, escursioni, musei,...)",Bici,1360.8818354845675,160
16300,43.725063 10.516959,2014-06-02 09:35:52,362,Monday   ,"Svago (sport, escursioni, musei,...)",Bici,1145.7582931083284,160
16776,43.72171209513177 10.51352866290039,2014-06-02 13:29:30,793,Monday   ,"Svago (sport, escursioni, musei,...)",Bici,2000.4722250288048,160
16780,43.72356045930543 10.49418869308702,2014-06-03 04:07:52,1411,Tuesday  ,Al lavoro,Automobile,25742.88540135911,160
16782,43.67623613023402 10.2742514967983,2014-06-03 08:00:39,1615,Tuesday  ,Al lavoro,Automobile,33603.98443023801,160
16784,43.68380295719903 10.76443399508038,2014-06-03 08:34:44,112,Tuesday  ,Al lavoro,Automobile,2912.2897195601995,160
16786,43.73553240979342 11.10602394579902,2014-06-03 08:54:14,291,Tuesday  ,Al lavoro,Automobile,4589.107278025161,160
16788,43.77120438129088 11.12236520445169,2014-06-03 09:04:56,396,Tuesday  ,Al lavoro,Automobile,2026.9938632908552,160
16790,43.76785461041446 11.14255010579071,2014-06-03 09:15:16,197,Tuesday  ,Al lavoro,Automobile,1110.673575277148,160
21654,43.67451656021198 10.27457860756938,2014-06-08 14:09:48,488,Sunday   ,Verso casa,Automobile,4994.399636296435,160
21656,43.67796431121862 10.35120846187154,2014-06-08 14:24:18,163,Sunday   ,Verso casa,Automobile,2583.479708766207,160
22506,43.70314087606808 10.43615734907467,2014-06-08 14:33:05,551,Sunday   ,Rifornimento carburante,Automobile,6646.930662083666,160
29056,43.72662100964979 10.4959212730894,2014-06-12 05:42:28,2294,Thursday ,"A mangiare fuori (ristorante, fast food, pizzeria)",Automobile,38148.952975503016,160
29058,43.7696881438501 11.12394998530118,2014-06-12 06:40:27,194,Thursday ,"A mangiare fuori (ristorante, fast food, pizzeria)",Automobile,283.5228863541409,160
29060,43.77022500868471 11.12331298396245,2014-06-12 06:55:21,324,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,1745.9105029182842,160
29062,43.77313704425704 11.13876667638402,2014-06-12 07:13:48,195,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,338.6473119720489,160
29064,43.73555653958617 11.10604460932709,2014-06-12 16:03:08,2913,Thursday ,Verso casa,Automobile,62064.98593257545,160
