tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
20482,43.7109643779695 10.393162798136473,2014-06-05 06:29:53,1185,Thursday ,Al lavoro,Automobile,11494.903508758072,279
20484,43.693071864545345 10.418172553181648,2014-06-05 15:46:15,1288,Thursday ,Verso casa,Automobile,8588.010397816872,279
20486,43.711335151456296 10.393964862450957,2014-06-05 16:33:51,679,Thursday ,"Svago (sport, escursioni, musei,...)",Automobile,2670.251371923156,279
23758,43.69979343842715 10.398385813459754,2014-06-06 06:37:39,523,Friday   ,Al lavoro,Automobile,9237.638534905242,279
23762,43.68482662830502 10.487734386697412,2014-06-06 15:42:20,861,Friday   ,Verso casa,Automobile,12019.09477586267,279
23764,43.71191329322755 10.39326430298388,2014-06-06 22:56:23,1173,Friday   ,"Spostamento incompleto (batteria scarica, crash app, errore di connessione GPS)",Automobile,28864.67654272945,279
25906,43.68531085085124 10.48688412643969,2014-06-13 15:45:32,1959,Friday   ,Verso casa,Bici,8836.162167041124,279
25908,43.711733375675976 10.394887709990144,2014-06-13 16:23:52,217,Friday   ,"Servizi (dottore, banca, parrucchiere,...)",Bici,525.3439045037583,279
25910,43.710647583939135 10.401311768218875,2014-06-13 16:33:51,149,Friday   ,Verso casa,Bici,589.9995023828552,279
27170,43.71124383062124 10.394700709730387,2014-06-20 06:38:17,1755,Friday   ,Al lavoro,Bici,9043.19787642662,279
27172,43.685457785613835 10.48389513976872,2014-06-20 15:59:38,1480,Friday   ,"Shopping (abbigliamento, calzature, mobili...)",Bici,6725.677995002149,279
27174,43.705611024051905 10.410049399361014,2014-06-20 16:31:55,377,Friday   ,Verso casa,Bici,1593.5154693523707,279
27176,43.711446253582835 10.393469659611583,2014-06-20 16:51:48,226,Friday   ,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,1082.8688372649,279
27178,43.70797853451222 10.385548006743193,2014-06-20 17:22:56,176,Friday   ,Verso casa,Automobile,892.0830096160153,279
