tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
29208,43.7061750609692 10.40694910042886,2014-06-27 07:47:10,792,Friday   ,"A mangiare fuori (ristorante, fast food, pizzeria)",Piedi,1081.880152338673,806
29210,43.71089353774818 10.39917017178942,2014-06-27 09:42:49,892,Friday   ,"A mangiare fuori (ristorante, fast food, pizzeria)",Bici,1484.256701001456,806
29434,43.71942841821386 10.40004966115328,2014-06-27 10:37:37,1740,Friday   ,Verso casa,Piedi,4636.724561622329,806
29436,43.70640933542155 10.40630533107016,2014-06-28 10:04:43,1536,Saturday ,"A mangiare fuori (ristorante, fast food, pizzeria)",Piedi,3945.320402259048,806
29438,43.72061112819041 10.40002868468338,2014-06-28 11:32:47,611,Saturday ,"Shopping (abbigliamento, calzature, mobili...)",Piedi,891.3994927844899,806
29638,43.71377227608832 10.40052005768268,2014-06-28 12:11:57,1269,Saturday ,Verso casa,Piedi,1525.641566497106,806
30568,43.70631316551663 10.40697502324431,2014-06-30 05:25:04,1556,Monday   ,"Studio formazione (scuola, università, corsi, seminari,...)",Bici,3594.3137260999083,806
30570,43.72124084638817 10.38841835655109,2014-06-30 06:12:03,843,Monday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,1245.8604051244376,806
30832,43.72253441392235 10.39629595616731,2014-06-30 07:14:58,1024,Monday   ,"Studio formazione (scuola, università, corsi, seminari,...)",Piedi,1692.635645720008,806
32484,43.70642215506823 10.40694498285545,2014-07-07 09:13:51,1807,Monday   ,"Studio formazione (scuola, università, corsi, seminari,...)",Bici,4212.16676168806,806
32486,43.72280697097622 10.39613390914472,2014-07-07 11:02:26,1593,Monday   ,Verso casa,Bici,4299.353807457977,806
32488,43.70635534277825 10.40697338454437,2014-07-07 12:35:14,682,Monday   ,Verso casa,Piedi,1014.3051339616508,806
34360,43.72114702434565 10.38785969926268,2014-07-16 10:00:02,376,Wednesday,"A mangiare fuori (ristorante, fast food, pizzeria)",Piedi,608.0348923657805,806
34362,43.72267267200434 10.39598751674321,2014-07-16 11:28:22,1088,Wednesday,Verso casa,Bici,3828.725440294494,806
34364,43.70625476874102 10.40693601103424,2014-07-16 12:37:49,746,Wednesday,Verso casa,Piedi,1146.3401613954627,806
34366,43.71099695274103 10.39809028851295,2014-07-16 13:13:29,1021,Wednesday,Verso casa,Autobus/mezzi urbani,11832.795841858551,806
34368,43.63451043590452 10.60829552314283,2014-07-16 13:38:17,203,Wednesday,Verso casa,Autobus/mezzi urbani,536.5435201643122,806
37446,43.70778209131707 10.40502500622877,2014-07-29 17:31:24,1039,Tuesday  ,"A mangiare fuori (ristorante, fast food, pizzeria)",Piedi,2800.0271864766005,806
37448,43.71768315659526 10.40227926933129,2014-07-29 17:49:45,368,Tuesday  ,"A mangiare fuori (ristorante, fast food, pizzeria)",Piedi,297.12560950542354,806
37450,43.71548340964464 10.40164309874051,2014-07-29 21:39:22,463,Tuesday  ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,433.1917299255154,806
37452,43.71229746785632 10.39993547989111,2014-07-29 21:47:27,367,Tuesday  ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,390.6781889538844,806
37528,43.71599203161676 10.40240319517354,2014-07-29 21:59:26,1415,Tuesday  ,Verso casa,Piedi,2636.503444439225,806
37530,43.72012203207984 10.39985676640585,2014-07-30 11:58:00,860,Wednesday,"Shopping (abbigliamento, calzature, mobili...)",Piedi,1659.165816934655,806
37532,43.71284612234345 10.39215704461333,2014-07-30 12:17:33,753,Wednesday,Verso casa,Piedi,2149.931165883443,806
37534,43.7150346099587 10.39454000674732,2014-07-30 12:34:54,525,Wednesday,Verso casa,Piedi,1634.079748202267,806
37536,43.7149679111753 10.39436257397297,2014-07-30 12:45:46,649,Wednesday,Verso casa,Piedi,2346.6806498790493,806
40824,43.7148170568214 10.3949558283434,2014-07-30 13:03:03,2101,Wednesday,Verso casa,Piedi,3741.355232229129,806
40826,43.70931211966879 10.40576236753366,2014-08-29 09:39:09,1033,Friday   ,"Svago (sport, escursioni, musei,...)",Piedi,2001.817291255688,806
40828,43.70628601875501 10.41852274910586,2014-08-29 10:19:34,1532,Friday   ,"A mangiare fuori (ristorante, fast food, pizzeria)",Piedi,4366.358518026856,806
40830,43.71666188976076 10.40223802783793,2014-08-29 10:46:07,531,Friday   ,"A mangiare fuori (ristorante, fast food, pizzeria)",Piedi,716.0777495579337,806
40832,43.71834271591503 10.40162332356945,2014-08-29 11:01:04,386,Friday   ,"A mangiare fuori (ristorante, fast food, pizzeria)",Piedi,656.6073734845389,806
