tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
25746,43.715911 10.427558,2014-06-18 07:02:38,479,Wednesday,"Shopping (abbigliamento, calzature, mobili...)",Automobile,1514.897718539585,783
25748,43.710768 10.419793,2014-06-18 07:27:17,907,Wednesday,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,5428.739647003918,783
26124,43.725423 10.417409,2014-06-18 08:21:56,436,Wednesday,Verso casa,Automobile,3036.9253832645354,783
28176,43.715954 10.427718,2014-06-24 07:20:16,701,Tuesday  ,Al lavoro,Bici,2104.143139283384,783
28178,43.706504 10.440729,2014-06-24 15:22:19,470,Tuesday  ,Verso casa,Bici,1814.831307667188,783
28180,43.716092 10.427738,2014-06-24 15:35:19,663,Tuesday  ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,2810.8267712476586,783
28552,43.721961 10.410471,2014-06-24 18:15:44,1086,Tuesday  ,Prendere o lasciare qualcuno,Automobile,7767.300461490757,783
28554,43.716308 10.427773,2014-06-25 16:39:31,1103,Wednesday,Prendere o lasciare qualcuno,Automobile,5982.6692949021335,783
28556,43.714272 10.42067,2014-06-25 17:14:28,366,Wednesday,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,1636.5046320364602,783
28886,43.708018 10.430858,2014-06-25 18:01:48,250,Wednesday,Verso casa,Automobile,2178.4571453876824,783
28890,43.716084 10.427864,2014-06-26 07:13:07,575,Thursday ,Al lavoro,Bici,2384.416252764525,783
28892,43.706679 10.44043,2014-06-26 16:28:58,536,Thursday ,Verso casa,Bici,1788.676722168718,783
29164,43.716122 10.427793,2014-06-26 16:42:44,1313,Thursday ,Prendere o lasciare qualcuno,Automobile,6967.294552257528,783
29166,43.716116 10.427654,2014-06-27 09:18:03,249,Friday   ,"Spostamento incompleto (batteria scarica, crash app, errore di connessione GPS)",Bici,698.5070389138331,783
29170,43.71045 10.429559,2014-06-27 09:26:42,451,Friday   ,Al lavoro,Bici,1395.535040776911,783
30420,43.70495 10.442476,2014-06-27 16:48:35,610,Friday   ,Verso casa,Bici,2033.7202441324853,783
30424,43.714341 10.428518,2014-06-29 09:36:56,3988,Sunday   ,Unknown,Unknown,67509.19797566542,783
30436,44.121965 10.411097,2014-06-29 12:31:09,170,Sunday   ,Unknown,Unknown,870.2411572568803,783
30426,44.128179 10.411444,2014-06-29 12:37:37,1943,Sunday   ,Unknown,Unknown,17186.21809383885,783
30432,44.204137 10.372395,2014-06-29 14:01:20,549,Sunday   ,Unknown,Unknown,401.167808546919,783
30434,44.203429 10.366665,2014-06-29 14:22:50,511,Sunday   ,Unknown,Unknown,1465.7297413391489,783
30440,44.202801 10.359267,2014-06-29 14:51:07,2453,Sunday   ,Unknown,Unknown,19323.43355227609,783
30428,44.121663 10.410058,2014-06-29 18:55:29,110,Sunday   ,Unknown,Unknown,1202.9976980357085,783
30442,43.955453 10.502384,2014-06-29 19:31:31,2565,Sunday   ,Unknown,Unknown,35594.31106342081,783
